popsize,genenumber,generationnumber,diversity,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
300,5,0,0.9933333333333333,0.5733333333333334,0.6033333333333334,0.62,0.6766666666666666,0.6833333333333333,-0.23907515159086698,-0.2170498667345876,-0.20527964818316347,-0.16749108729376372,-0.16325403435050903
300,5,1,0.9966666666666667,0.63,0.6633333333333333,0.7366666666666667,0.7233333333333334,0.7866666666666666,-0.1983676537668335,-0.17609125905568124,-0.1307682802690238,-0.13866476111505757,-0.1023729087095586
300,5,2,0.98,0.6766666666666666,0.69,0.7633333333333333,0.7666666666666667,0.8066666666666666,-0.16749108729376372,-0.15905791975690092,-0.1153934187020696,-0.11350927482751812,-0.09151498112135027
300,5,3,0.99,0.6866666666666666,0.74,0.7766666666666666,0.8133333333333334,0.7966666666666666,-0.1611509092627447,-0.12881639167150177,-0.10790539730951963,-0.08795517035512997,-0.09691001300805645
300,5,4,0.9933333333333333,0.7133333333333334,0.7533333333333333,0.8166666666666667,0.8433333333333334,0.8233333333333334,-0.1446827948040571,-0.12109539752653975,-0.08618614761628333,-0.07228753809972437,-0.08266957389344617
300,5,5,0.9866666666666667,0.74,0.7166666666666667,0.8166666666666667,0.85,0.8266666666666667,-0.12881639167150177,-0.14266750356873154,-0.08618614761628333,-0.0688812894078129,-0.0809219076239261
300,5,6,0.9966666666666667,0.7666666666666667,0.7566666666666667,0.8466666666666667,0.85,0.8566666666666667,-0.11350927482751812,-0.11918640771920865,-0.07058107428570727,-0.0688812894078129,-0.06550154875643228
300,5,7,0.9933333333333333,0.7933333333333333,0.7766666666666666,0.84,0.86,0.88,-0.09872335377152476,-0.10790539730951963,-0.07400073354384455,-0.06382149063841062,-0.053875380782854594
300,5,8,0.9966666666666667,0.7566666666666667,0.8166666666666667,0.84,0.86,0.91,-0.11918640771920865,-0.08618614761628333,-0.07400073354384455,-0.06382149063841062,-0.039370691899274474
300,5,9,0.9966666666666667,0.7933333333333333,0.79,0.83,0.8833333333333333,0.91,-0.09872335377152476,-0.10054429766315048,-0.07918124604762486,-0.05223961808859547,-0.039370691899274474
300,5,10,0.9966666666666667,0.8,0.8033333333333333,0.81,0.8933333333333333,0.9133333333333333,-0.09510421214479405,-0.09330588873923117,-0.089731428380933,-0.04736897471725448,-0.0377885608893998
