generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
22,137.0,-33.0,122.0,-7.0,-127.0,93.7,204.0,-17.0,-22.6,1.1,52.2,57.8,90.0,-43.4,-56.6,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,3763.16842105,1454.52631579,977.684210526,3285.72631579,2680.51578947,6227.11578947,6227.11578947,5684.21052632,6148.04210526,3884.46315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,137.0,-33.0,122.0,-7.0,-127.0,107.0,209.2,-11.2,-13.2,-9.5,67.9,42.1,105.0,-27.8,-44.2,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,2899.36842105,1437.01052632,759.115789474,3125.43157895,2296.68421053,5448.72631579,5448.72631579,4973.68421053,5379.53684211,3398.90526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,137.0,-33.0,122.0,-7.0,-127.0,113.65,211.8,-8.3,-8.5,-14.8,67.9,42.1,105.0,-27.8,-44.2,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,2327.81842105,1406.90526316,623.273684211,2975.52631579,2016.06315789,5448.72631579,5448.72631579,4973.68421053,5379.53684211,3398.90526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,137.0,-33.0,122.0,-7.0,-127.0,102.75,218.0,-17.5,-2.5,-13.5,67.9,42.1,105.0,-27.8,-44.2,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,3491.25,533.684210526,663.947368421,1743.94736842,2217.63157895,5448.72631579,5448.72631579,4973.68421053,5379.53684211,3398.90526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,137.0,-33.0,122.0,-7.0,-127.0,89.45,212.8,-23.3,-11.9,-2.9,83.6,26.4,120.0,-12.2,-31.8,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,4236.05,647.536842105,805.589473684,2115.98947368,2690.72631579,4151.41052632,4151.41052632,3789.47368421,4098.69473684,2589.64210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,137.0,-33.0,122.0,-7.0,-127.0,69.5,205.0,-32.0,-26.0,13.0,83.6,26.4,120.0,-12.2,-31.8,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,4655.0,711.578947368,885.263157895,2325.26315789,2956.84210526,4151.41052632,4151.41052632,3789.47368421,4098.69473684,2589.64210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,137.0,-33.0,122.0,-7.0,-127.0,96.1,215.4,-20.4,-7.2,-8.2,36.5,73.5,75.0,-59.0,-69.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,3910.2,597.726315789,743.621052632,1953.22105263,2483.74736842,6486.57894737,6486.57894737,5921.05263158,6404.21052632,4046.31578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,137.0,-33.0,122.0,-7.0,-127.0,96.1,215.4,-20.4,-7.2,-8.2,44.35,65.65,82.5,-51.2,-62.8,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,3910.2,597.726315789,743.621052632,1953.22105263,2483.74736842,6421.71315789,6421.71315789,5861.84210526,6340.16842105,4005.85263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,137.0,-33.0,122.0,-7.0,-127.0,69.5,205.0,-32.0,-26.0,13.0,28.65,81.35,67.5,-66.8,-75.2,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,4655.0,711.578947368,885.263157895,2325.26315789,2956.84210526,6421.71315789,6421.71315789,5861.84210526,6340.16842105,4005.85263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,137.0,-33.0,122.0,-7.0,-127.0,76.15,207.6,-29.1,-21.3,7.7,12.95,97.05,52.5,-82.4,-87.6,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,4608.45,704.463157895,876.410526316,2302.01052632,2927.27368421,5902.78684211,5902.78684211,5388.15789474,5827.83157895,3682.14736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,137.0,-33.0,122.0,-7.0,-127.0,96.1,215.4,-20.4,-7.2,-8.2,-2.75,112.75,37.5,-98.0,-100.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,3910.2,597.726315789,743.621052632,1953.22105263,2483.74736842,4864.93421053,4864.93421053,4440.78947368,4803.15789474,3034.73684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,137.0,-33.0,122.0,-7.0,-127.0,76.15,207.6,-29.1,-21.3,7.7,-34.15,144.15,7.5,-129.2,-124.8,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,4608.45,704.463157895,876.410526316,2302.01052632,2927.27368421,1232.45,1232.45,1125.0,1216.8,768.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,137.0,-33.0,122.0,-7.0,-127.0,89.45,212.8,-23.3,-11.9,-2.9,-34.15,144.15,7.5,-129.2,-124.8,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,4236.05,647.536842105,805.589473684,2115.98947368,2690.72631579,1232.45,1232.45,1125.0,1216.8,768.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,137.0,-33.0,122.0,-7.0,-127.0,102.75,218.0,-17.5,-2.5,-13.5,-26.3,136.3,15.0,-121.4,-118.6,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,3491.25,533.684210526,663.947368421,1743.94736842,2217.63157895,2335.16842105,2335.16842105,2131.57894737,2305.51578947,1456.67368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,137.0,-33.0,122.0,-7.0,-127.0,109.4,220.6,-14.6,2.2,-18.8,-34.15,144.15,7.5,-129.2,-124.8,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,2979.2,455.410526316,566.568421053,1488.16842105,1892.37894737,1232.45,1232.45,1125.0,1216.8,768.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,137.0,-33.0,122.0,-7.0,-127.0,116.05,223.2,-11.7,6.9,-24.1,-26.3,136.3,15.0,-121.4,-118.6,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,2374.05,362.905263158,451.484210526,1185.88421053,1507.98947368,2335.16842105,2335.16842105,2131.57894737,2305.51578947,1456.67368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,137.0,-33.0,122.0,-7.0,-127.0,122.7,225.8,-8.8,11.6,-29.4,-26.3,136.3,15.0,-121.4,-118.6,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,1675.8,256.168421053,318.694736842,837.094736842,1064.46315789,2335.16842105,2335.16842105,2131.57894737,2305.51578947,1456.67368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,137.0,-33.0,122.0,-7.0,-127.0,116.05,223.2,-11.7,6.9,-24.1,-18.45,128.45,22.5,-113.6,-112.4,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,2374.05,362.905263158,451.484210526,1185.88421053,1507.98947368,3308.15526316,3308.15526316,3019.73684211,3266.14736842,2063.62105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,137.0,-33.0,122.0,-7.0,-127.0,116.05,223.2,-11.7,6.9,-24.1,-34.15,144.15,7.5,-129.2,-124.8,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,2374.05,362.905263158,451.484210526,1185.88421053,1507.98947368,1232.45,1232.45,1125.0,1216.8,768.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,137.0,-33.0,122.0,-7.0,-127.0,122.7,225.8,-8.8,11.6,-29.4,-34.15,144.15,7.5,-129.2,-124.8,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,1675.8,256.168421053,318.694736842,837.094736842,1064.46315789,1232.45,1232.45,1125.0,1216.8,768.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,137.0,-33.0,122.0,-7.0,-127.0,122.7,225.8,-8.8,11.6,-29.4,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,1675.8,256.168421053,318.694736842,837.094736842,1064.46315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,137.0,-33.0,122.0,-7.0,-127.0,109.4,220.6,-14.6,2.2,-18.8,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,2979.2,455.410526316,566.568421053,1488.16842105,1892.37894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,137.0,-33.0,122.0,-7.0,-127.0,102.75,218.0,-17.5,-2.5,-13.5,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,26.15,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,3491.25,533.684210526,663.947368421,1743.94736842,2217.63157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,0.0,0.0,0.0,0.0,0.0,0.0
45,137.0,-33.0,122.0,-7.0,-127.0,122.7,225.8,-8.8,11.6,-29.4,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,26.15,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,1675.8,256.168421053,318.694736842,837.094736842,1064.46315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,0.0,0.0,0.0,0.0,0.0,0.0
46,137.0,-33.0,122.0,-7.0,-127.0,122.7,225.8,-8.8,11.6,-29.4,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,26.15,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,1675.8,256.168421053,318.694736842,837.094736842,1064.46315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,0.0,0.0,0.0,0.0,0.0,0.0
47,137.0,-33.0,122.0,-7.0,-127.0,136.0,231.0,-3.0,21.0,-40.0,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,137.0,-33.0,122.0,-7.0,-127.0,136.0,231.0,-3.0,21.0,-40.0,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,137.0,-33.0,122.0,-7.0,-127.0,136.0,231.0,-3.0,21.0,-40.0,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,137.0,-33.0,122.0,-7.0,-127.0,136.0,231.0,-3.0,21.0,-40.0,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,137.0,-33.0,122.0,-7.0,-127.0,136.0,231.0,-3.0,21.0,-40.0,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,137.0,-33.0,122.0,-7.0,-127.0,136.0,231.0,-3.0,21.0,-40.0,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,137.0,-33.0,122.0,-7.0,-127.0,136.0,231.0,-3.0,21.0,-40.0,-42.0,152.0,0.0,-137.0,-131.0,59.0,-58.0,-78.0,27.0,24.0,103.0,48.0,-16.0,88.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
