generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
10,105.86,16.8366666667,26.2966666667,-9.62666666667,5.16333333333,40.9833333333,106.55,9.81333333333,-15.5333333333,19.9566666667,19.1266666667,-24.16,98.6033333333,0.746666666667,-1.19333333333,-34.6133333333,8.37,3.87,80.0533333333,34.71,-7.44666666667,26.7166666667,13.1466666667,13.58,127.926666667,10285.144214,3277.0267447,6470.57724638,6898.97721293,6223.38125975,11082.3040691,7057.15133779,8185.13560758,6472.00222965,10018.0616611,5530.24477146,7839.19170569,5072.26687848,9253.84865106,9243.22671126,6722.86671126,7901.4512709,5195.15695652,2952.71286511,7538.28016722,10527.0239019,12679.601728,6269.89146042,6090.96682274,10173.0447715
11,114.54,16.8833333333,30.2333333333,-6.0,4.16,40.5766666667,107.993333333,1.10333333333,-19.0133333333,14.4933333333,20.0433333333,-23.3866666667,110.193333333,-11.9833333333,8.65333333333,-42.0933333333,14.6966666667,2.01666666667,80.2033333333,35.36,-4.04,28.21,16.6,6.11666666667,124.546666667,10283.9214716,2852.73885173,6354.55406912,5516.98327759,5809.35892977,10100.2315608,6571.53841695,9203.33042363,5840.66871795,10643.2742029,5075.19209588,9459.52891862,5237.28691193,10013.4345039,8807.6586845,7879.89092531,8090.15851728,5121.87597547,2878.55049052,8230.70608696,9656.52013378,12540.8152843,5812.43478261,6269.06661093,10592.616544
12,118.02,17.11,33.2,-3.72666666667,3.30666666667,43.2233333333,110.423333333,-5.04,-20.2533333333,15.0533333333,14.6866666667,-23.1466666667,108.626666667,-1.65333333333,15.9333333333,-47.9566666667,12.7033333333,9.52666666667,86.2366666667,38.6866666667,-10.23,24.86,15.8866666667,15.3233333333,126.603333333,10105.4778595,2764.29889632,6643.85953177,5171.36985507,7124.64142698,10069.1171795,6989.27503902,8931.08200669,5223.87540691,9034.39848384,4314.91152731,8951.07540691,5031.98055741,6824.52156076,7841.07915273,7693.3325641,7534.62406912,4830.22336678,3105.12440357,8102.25600892,10471.6492642,10869.6325084,5490.38845039,6380.17269788,10850.2200557
13,127.3,18.7933333333,28.2866666667,-4.75333333333,5.37333333333,32.4566666667,117.653333333,-1.62333333333,-26.8533333333,14.03,8.56,-19.8666666667,111.086666667,-5.05333333333,13.9266666667,-40.0466666667,8.16666666667,1.37,83.67,30.0733333333,-11.28,27.61,10.4266666667,9.66333333333,131.853333333,10959.9966555,2290.7464437,6431.02122631,4677.16972129,8184.85012263,10713.4997882,7203.29748049,8065.19878484,4336.27273133,7944.93220736,3881.99304348,7934.86510591,5035.25667781,6982.54564103,8021.24544036,7998.88744705,7459.05574136,4821.78571906,2760.76364548,8410.54978818,10907.4932441,11885.4293311,5122.49962096,6649.20065775,10571.3697213
14,126.943333333,19.2766666667,26.9566666667,-2.67666666667,3.83666666667,32.4333333333,116.76,3.34,-23.3133333333,18.66,12.4666666667,-12.7533333333,123.646666667,-2.9,15.68,-44.1366666667,5.02333333333,0.64,86.6233333333,36.05,-8.72,24.5866666667,9.32666666667,11.66,133.4,10291.9733668,2156.43490524,6005.2790524,5642.70781494,7852.69898551,10014.3734671,6762.99906355,6460.97431438,3980.47005574,8923.70341137,4201.24637681,6286.33360089,4151.74095875,7258.6722408,8969.28856187,8014.01804905,6319.54125975,4466.6793311,2257.6603233,7447.44565217,10714.8042809,11386.0560089,5004.93641026,6173.08802676,10479.4448161
15,127.02,19.7633333333,21.9233333333,-3.88666666667,7.33666666667,37.27,117.046666667,6.57,-19.15,29.89,16.7533333333,-3.28,125.466666667,4.11666666667,15.5466666667,-43.43,4.46333333333,-4.41333333333,89.1066666667,29.2433333333,-8.74333333333,23.71,14.5733333333,17.52,138.763333333,10011.5313712,2079.61938685,6605.48908584,5021.65266444,7268.31102564,10119.6626421,6870.5864437,5919.03521739,4508.99080268,9730.56645485,4746.50082497,6945.39959866,3854.7580825,7480.00975474,7905.2586845,7567.28270903,6488.63744705,4946.56437012,2376.80463768,7651.26166109,11411.8703567,9466.31361204,5407.99125975,5957.16013378,10253.779922
16,128.44,19.7733333333,16.7266666667,1.79333333333,3.16,41.8933333333,110.5,8.46,-20.7666666667,39.68,12.9066666667,1.80333333333,122.056666667,8.56666666667,11.1866666667,-40.35,-3.61666666667,-7.64,91.65,24.9666666667,-6.50666666667,27.2166666667,13.35,20.8833333333,134.136666667,9147.25725753,2156.52370123,5723.2561427,4673.97721293,6749.41244147,10894.4032999,6994.31103679,5829.20575251,4625.70457079,9826.33204013,4622.95447046,6985.4093534,3455.4783835,6854.25975474,7441.30952062,6978.04765886,5989.16694537,5523.55558528,2150.22826087,7687.70457079,11574.157146,9451.52814939,5524.02759197,5560.13684504,10565.2688852
17,134.883333333,23.2633333333,15.89,2.88,2.08666666667,42.3466666667,114.706666667,16.2833333333,-13.3466666667,34.8033333333,12.1366666667,-2.86333333333,123.976666667,7.54,14.36,-43.06,1.19333333333,-14.5366666667,89.5466666667,25.1366666667,-6.95,25.0833333333,11.8366666667,30.5733333333,127.916666667,7915.53483835,2105.16453735,4483.26210702,4643.49725753,6902.62122631,11072.0934671,7697.27821628,5057.40774805,4784.59513935,9179.69028986,4566.71370123,6647.63677815,3039.20012263,6738.85123746,6707.32816054,7532.59170569,6588.08289855,5515.21938685,2051.21186176,7278.60667781,11378.6229097,8917.44119287,5329.32774805,5682.49962096,11961.4278149
18,143.913333333,22.6666666667,9.42,-3.94333333333,-1.42666666667,40.6,113.17,14.7466666667,-15.9133333333,35.1933333333,13.7466666667,0.246666666667,125.263333333,13.29,20.77,-42.2766666667,1.69333333333,-12.5666666667,92.86,25.4366666667,-10.5866666667,29.79,12.8266666667,25.9933333333,130.026666667,8117.22992196,2159.38684504,5121.91665552,4826.88306577,8182.98791527,11631.3311037,7607.71347826,4763.50082497,4805.59781494,8893.57453735,4750.00918618,6223.58443701,2676.55584169,6881.24337793,6705.75628763,7629.36467113,6236.05948718,5937.32998885,2569.6793311,6959.14313266,11865.2198885,10629.6647826,4931.56851728,5181.23072464,11005.8454404
19,143.416666667,22.9733333333,15.97,-1.57,3.18333333333,40.65,113.46,14.6933333333,-16.7966666667,30.6733333333,14.17,4.63333333333,126.27,17.9333333333,11.54,-37.9166666667,-0.336666666667,-11.3633333333,91.9966666667,24.8433333333,-11.38,24.08,7.96666666667,20.8666666667,139.98,7256.24386845,2454.49426979,4234.35026756,4685.23588629,7606.11677815,12269.4657191,7828.43652174,4993.73841695,4600.83142698,8545.03005574,4962.88404682,6737.29654404,2562.1977592,6480.5039019,6955.70073579,7145.40774805,6007.32105909,5782.18527313,2539.32105909,7063.02888517,12595.2597993,11357.6791973,5293.41694537,3518.44370123,10422.9427425
20,144.943333333,19.8166666667,14.0466666667,-2.99666666667,-0.936666666667,33.7666666667,116.646666667,13.74,-20.9766666667,27.6633333333,19.9433333333,9.41333333333,129.196666667,15.52,9.01666666667,-32.7666666667,0.756666666667,-9.10333333333,97.4433333333,26.5233333333,-15.46,25.42,6.35666666667,20.4966666667,143.553333333,7918.60881828,2295.20707915,4720.37239688,5124.25751394,7706.12641026,12557.7246377,7444.9315942,4441.85859532,3775.36734671,8424.67891862,5763.77938685,6586.18978818,2613.06821628,6333.41431438,7088.85925307,7095.61761427,6344.39209588,5811.92574136,2559.45162765,6803.86232999,13418.0953846,10631.1340468,5200.99276477,3388.42473802,9525.47206243
21,137.58,20.2166666667,13.98,-2.7,-4.07666666667,24.7366666667,117.453333333,15.2833333333,-26.9766666667,26.7566666667,21.66,9.59666666667,129.946666667,6.81666666667,5.11666666667,-30.2766666667,-4.07333333333,-10.6733333333,98.56,26.9933333333,-14.99,16.7966666667,3.74333333333,17.1066666667,142.006666667,8609.74943144,2137.54821628,4510.60160535,5370.47157191,7569.3686845,12108.4822631,6743.69346711,4440.37764771,3769.60814939,8620.64627648,5903.82381271,6883.78661093,2571.98376812,6511.3809922,7517.58166109,6006.842932,5596.05480491,6409.55179487,2406.16695652,7063.37119287,12136.0433779,11649.185942,4724.29176143,3648.4367447,9062.49493868
22,131.823333333,15.5,15.4533333333,0.493333333333,-8.60666666667,18.0533333333,123.456666667,17.2733333333,-24.1033333333,28.7966666667,28.0566666667,-1.22333333333,133.076666667,4.02666666667,-4.55666666667,-25.7066666667,-7.11,-16.81,100.216666667,19.9366666667,-14.6866666667,23.1466666667,2.76666666667,24.4033333333,138.896666667,8509.69778149,2157.68896321,4830.14162765,5614.41132664,7096.50028986,11850.3182163,6242.09510591,4834.94845039,4213.18995541,8080.51704571,6895.03022297,8431.05028986,2347.15463768,6314.26684504,8275.83289855,5351.0374136,5014.00458194,6208.63602007,2572.73216276,7103.5177146,12681.520223,11310.3797547,4595.9386845,3978.27490524,9528.66821628
23,135.886666667,18.0533333333,16.5066666667,-1.01666666667,-10.0566666667,21.83,126.953333333,14.01,-26.39,28.04,35.8766666667,-2.59,133.246666667,-2.27666666667,-5.23666666667,-28.3033333333,-7.63,-18.97,103.016666667,12.7566666667,-8.62,19.5566666667,5.72,25.2666666667,137.01,7558.38845039,2320.83995541,4079.58858417,4911.11343367,7229.08373467,12060.0947492,6338.63995541,4867.120301,3911.69020067,8285.85123746,7796.99142698,8376.48351171,2323.66470457,5958.28774805,7747.08426979,5099.7906243,5264.08003344,6951.07936455,3608.91945373,7899.64962096,11757.8082943,11642.8563099,4732.97819398,3995.89520624,9162.46478261
24,138.513333333,16.1233333333,22.1033333333,3.21333333333,-0.256666666667,23.8933333333,125.77,12.0833333333,-25.0366666667,22.9266666667,26.1166666667,13.8466666667,134.993333333,-6.11,-3.45666666667,-31.39,-4.89666666667,-24.54,98.0266666667,7.12666666667,-10.9866666667,25.01,2.1,26.01,142.15,7332.73895206,1984.4964437,3901.06286511,4526.04798216,7715.12119287,11574.6641695,6761.63588629,4600.53818283,3925.90835006,8056.00798216,6925.39437012,8054.3509922,2362.76249721,6214.43267559,7704.94460424,4850.55976589,4510.39396878,6380.76428094,2955.16316611,8841.77654404,11873.029922,14001.4213043,4225.60200669,3364.03,8495.659699
25,146.256666667,15.7733333333,22.2866666667,9.51333333333,-12.0233333333,27.2233333333,128.593333333,14.73,-14.9333333333,28.47,25.85,18.37,133.86,-10.9433333333,-12.1666666667,-36.11,-1.39333333333,-22.0,96.9366666667,13.4666666667,-17.9533333333,21.19,5.14333333333,22.2433333333,141.473333333,6798.81350056,2435.01199554,3839.75701226,4449.26069119,8420.45095875,10672.0402564,6686.87085842,4924.46531773,4317.32664437,8817.72150502,6555.9138796,8238.42785953,2367.49204013,5922.842932,7841.42363434,4839.33568562,4366.94845039,6003.62541806,2420.52105909,9288.57079153,11434.2118618,15379.017291,4377.70179487,2999.0609922,7338.89895206
26,135.74,13.4333333333,24.5233333333,19.0133333333,-8.39,31.8833333333,129.146666667,9.72666666667,-14.6266666667,22.45,28.7666666667,17.9666666667,127.29,-21.9166666667,-9.23333333333,-41.04,5.7,-20.3933333333,95.98,16.81,-7.95,22.26,-2.50333333333,20.73,144.743333333,6121.47063545,2525.58416945,3859.82219621,4091.57841695,6824.73367893,11855.3341695,7713.36972129,5808.99527313,4192.41534002,7952.24832776,6998.25975474,7518.93534002,2534.94906355,4805.70875139,7051.83166109,4839.90474916,4319.48829431,5714.50697882,1805.97284281,9647.44538462,12215.7265886,15671.1629431,4339.58861761,2766.65929766,7487.77671126
27,130.693333333,5.87333333333,19.7233333333,16.6166666667,-7.92,31.9366666667,129.433333333,10.3966666667,-13.3866666667,26.37,28.3466666667,17.8633333333,130.513333333,-20.5966666667,-7.02666666667,-40.9066666667,2.19,-28.3766666667,95.9033333333,9.51333333333,-8.73666666667,20.7966666667,-6.74333333333,20.7266666667,144.113333333,6367.19661093,2717.99059086,4010.59544036,4279.6886845,5298.09391304,11960.9825975,7571.32998885,6132.79530658,4442.23794872,7868.48137124,7162.46804905,8517.26219621,2664.7322631,5213.55918618,8143.8922631,4266.72704571,3735.49220736,5552.19544036,1452.89697882,9652.74564103,10995.2715608,16279.727748,4048.83356745,2710.99527313,7329.96704571
28,135.176666667,5.38,23.2933333333,15.2866666667,-2.32333333333,32.0566666667,135.73,15.28,-9.25333333333,27.76,24.2133333333,11.7866666667,130.646666667,-17.6,-0.443333333333,-38.6166666667,1.84,-29.0166666667,95.5833333333,9.20666666667,-11.14,22.0466666667,-6.59333333333,20.81,152.853333333,6259.44360089,2632.42367893,3714.39527313,3846.17172798,5268.30647715,12449.2777146,7769.89006689,5176.16882943,4466.82523969,7305.34688963,5769.74697882,7920.47607581,2447.32624303,4599.47157191,8414.09376812,3833.71544036,3725.65324415,5228.45791527,1245.50139353,9455.46885173,11743.7328428,14954.1851059,3912.34243032,2515.35842809,7519.8045039
29,135.103333333,8.39666666667,24.1833333333,21.61,-3.93,35.5866666667,129.466666667,11.1,-14.8133333333,17.03,33.13,2.05333333333,130.323333333,-12.3266666667,-1.00666666667,-37.4966666667,-2.63666666667,-23.6766666667,96.5733333333,17.9,-13.65,25.1066666667,-3.91,20.25,149.44,5942.46754738,2712.72172798,3865.8893534,4268.25876254,5348.1790301,13240.7115273,8891.07246377,4783.48829431,4159.75768116,7075.18638796,7006.34090301,8191.18109253,2468.40012263,4360.54176143,8676.10028986,3697.80266444,4144.23209588,5149.61082497,1308.84744705,9284.89297659,11589.4389632,15138.570524,4114.85140468,2434.00752508,7309.21043478
30,134.303333333,6.46,22.3666666667,16.4,-6.63,19.7033333333,140.35,16.2933333333,-13.2033333333,18.3766666667,27.6966666667,-1.14666666667,133.916666667,-19.4333333333,6.41333333333,-43.7433333333,1.86666666667,-19.8633333333,100.986666667,25.9266666667,-22.2,22.92,1.14,20.22,144.986666667,6537.25550725,2572.11545151,3611.58416945,3531.80602007,5380.58170569,12927.6876143,7598.4222408,3772.77654404,4501.67423634,6947.64025641,7070.41269788,8092.61386845,2728.53818283,4143.79152731,8911.68811594,3860.31182832,3815.82162765,4984.42607581,1276.73560758,8914.38925307,11423.3177258,16162.836388,4705.63250836,2621.79759197,7689.46470457
31,129.456666667,9.29,24.0633333333,18.5266666667,-2.33666666667,23.8333333333,144.563333333,13.7633333333,-14.3966666667,23.03,33.6433333333,2.25666666667,128.193333333,-16.3966666667,3.49333333333,-48.13,-2.03666666667,-18.2933333333,99.4466666667,27.9833333333,-19.76,22.6366666667,2.16,18.8966666667,144.88,6243.87437012,2467.98585284,3273.37724638,3386.96584169,5617.1739019,11950.5607581,7404.57457079,3251.21804905,4322.41403567,7624.16297659,8426.96600892,8057.1145039,2639.69493868,4122.52774805,8299.19393534,3592.26732441,3792.86487179,5077.80664437,1132.26136009,9438.36426979,10854.0291639,13424.2187179,4379.25190635,3065.38393534,7710.82167224
32,120.113333333,11.74,24.5066666667,19.2833333333,-3.17333333333,31.3366666667,150.13,15.72,-12.89,26.3833333333,36.57,-2.28666666667,125.923333333,-15.1133333333,5.80666666667,-49.3633333333,-2.45,-17.5866666667,100.433333333,31.93,-18.1933333333,25.8333333333,9.24,22.1033333333,145.993333333,6456.74296544,2272.48735786,3103.98992196,3153.40105909,4762.58523969,12147.147146,7994.6887291,2862.0283612,4215.22866221,6638.66527313,8482.86130435,7730.86738016,2482.64627648,3917.26470457,7689.60798216,3673.2086845,3603.22491639,4886.19647715,1221.47045708,9375.69742475,10555.8287179,11919.7915273,4253.74822742,2619.44413601,7127.47821628
33,120.853333333,11.5933333333,22.71,18.5566666667,-6.63,31.5833333333,148.073333333,20.23,-12.71,31.16,34.2766666667,1.3,124.786666667,-16.5033333333,0.0933333333333,-54.44,-0.12,-17.9533333333,100.046666667,31.5566666667,-13.8266666667,26.38,4.73666666667,20.6933333333,147.7,6727.00182832,2193.37253066,2688.40725753,3246.90313266,4234.32752508,12619.9294872,8599.63340022,2540.21782609,4072.92899666,6256.98434783,7805.29109253,7844.79264214,2275.89413601,3781.882932,7566.9277146,3764.37431438,4059.17618729,4730.55968785,1367.20182832,10125.3579822,11664.5183501,10790.0691639,4281.55249721,2561.33039019,6784.31772575
34,118.11,11.8133333333,21.5733333333,20.1933333333,-6.34666666667,23.3733333333,155.37,25.0666666667,-8.65333333333,36.2133333333,37.7833333333,-7.29,124.26,-15.5033333333,5.21666666667,-61.3733333333,6.93,-13.31,102.103333333,44.2233333333,-13.35,23.48,6.11,19.58,151.183333333,6920.05140468,1935.33627648,2579.08156076,3216.10296544,4046.35433668,11514.5357414,7421.46464883,2596.21627648,4593.25734671,6140.26202899,8024.55824972,8152.38050167,2514.11277592,3761.60199554,8561.35423634,4048.18122631,3885.9783612,4458.74304348,1449.37724638,8801.71918618,11942.0008361,9019.10662207,4103.91762542,2377.45511706,6620.78567447
35,117.633333333,13.1533333333,22.0533333333,18.18,-4.75,20.1133333333,160.46,29.0666666667,-7.09,40.0866666667,41.6566666667,-9.18333333333,128.47,-14.1233333333,-0.786666666667,-60.5066666667,7.74666666667,-16.06,102.426666667,38.6866666667,-8.78333333333,28.9166666667,11.2433333333,21.3666666667,143.5,6946.98216276,1921.20717949,2360.13092531,2877.58622074,4080.90384615,11290.5824303,6981.42648829,2235.74804905,4295.09220736,5250.86871795,8710.56065775,8780.51811594,2590.7783612,4195.8609922,8649.26537347,4220.49828317,4075.05266444,4852.6251505,1353.95781494,10270.9583501,11311.4612598,8174.00975474,4362.66634337,2402.78818283,7111.10702341
36,114.553333333,13.0866666667,21.28,22.13,-10.1233333333,29.4266666667,156.45,22.9833333333,-10.5966666667,36.44,39.9766666667,-11.6866666667,130.05,-15.6833333333,2.49666666667,-58.16,8.15666666667,-16.8566666667,103.283333333,42.5266666667,-24.3333333333,20.98,7.70666666667,18.7533333333,144.803333333,6439.46537347,2072.64798216,2157.88789298,2939.57167224,3598.47637681,11516.6267113,8797.659699,1938.85925307,4674.83677815,5152.64187291,8717.38072464,9434.47005574,2849.64632107,4530.75222965,9658.30433668,4709.19839465,4342.47370123,4632.07637681,1274.78567447,8730.86550725,11632.477146,9628.16013378,4164.67620959,2336.37373467,5912.64012263
37,118.51,11.31,22.67,19.0166666667,-6.90666666667,32.2166666667,159.15,19.9633333333,-5.64333333333,28.1533333333,41.99,-18.26,131.303333333,-15.66,8.98666666667,-61.1466666667,8.59333333333,-14.6033333333,104.46,45.5133333333,-34.7266666667,21.4466666667,10.01,15.7166666667,141.26,6595.80257525,1875.32498328,2113.47267559,2933.44788183,4100.57319955,11880.2037347,9544.39548495,1883.41336678,4521.60814939,4940.49146042,8865.10023411,9561.10274247,3162.92105909,4915.70341137,10190.0734002,4324.63393534,4051.08490524,4372.94246377,1302.91812709,8806.99982163,10956.5671795,9762.71620959,4054.39120401,2351.02647715,4749.25658863
38,120.346666667,5.99666666667,25.4633333333,20.2266666667,-4.92333333333,31.9766666667,155.14,22.31,-4.23666666667,28.69,48.1333333333,-19.0366666667,128.596666667,-9.83,17.2366666667,-58.33,0.276666666667,-13.0466666667,99.9166666667,40.5366666667,-28.25,16.8633333333,9.96666666667,10.1766666667,138.836666667,6412.72222965,1695.32105909,1952.67089186,2869.73440357,3841.02754738,12470.9058082,10205.0639465,2085.05742475,4519.21136009,4593.37180602,10065.5072464,8474.45684504,3218.32172798,4897.54625418,9432.2280825,3799.92752508,3192.29443701,4617.56972129,1319.07998885,9321.63410256,10520.3620401,9069.75049052,4095.53065775,2285.9519621,4733.37457079
39,117.41,6.86666666667,25.17,22.7733333333,-8.17333333333,37.8766666667,155.526666667,22.3,-5.18333333333,27.8633333333,51.0833333333,-26.8266666667,129.12,-8.73333333333,19.74,-58.0033333333,0.113333333333,-8.73333333333,99.4833333333,42.3733333333,-12.66,19.0966666667,7.96666666667,6.24,139.806666667,6225.90826087,1438.77814939,1870.60311037,3065.5471126,4160.35112598,12649.2924303,10891.5344036,2135.51505017,4090.80574136,4651.04814939,9490.91276477,7735.49493868,3327.98555184,4882.43701226,9747.54421405,3557.4815942,2840.25467113,4646.73132664,1352.55824972,9636.0742029,10524.2117726,9185.81336678,4224.82162765,2271.03919732,5463.56784838
