generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
44,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,-6.0,-79.6,57.85,-9.1,128.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.42105263,6440.88421053,5460.23947368,1771.14736842,622.871052632
45,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,12.0,-55.0,80.5,-22.0,136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789.47368421,7077.89473684,6000.26315789,1946.31578947,684.473684211
46,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,-18.0,-96.0,42.75,-0.5,123.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842.10526316,5308.42105263,4500.19736842,1459.73684211,513.355263158
47,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,6.0,-63.2,72.95,-17.7,133.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
48,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,24.0,-38.6,95.6,-30.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
49,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,24.0,-38.6,95.6,-30.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
50,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,36.0,-22.2,110.7,-39.2,146.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.15789474,5945.43157895,5040.22105263,1634.90526316,574.957894737
51,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,18.0,-46.8,88.05,-26.3,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
52,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,24.0,-38.6,95.6,-30.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
53,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,0.0,-71.4,65.4,-13.4,131.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
54,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,0.0,-71.4,65.4,-13.4,131.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
55,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,0.0,-71.4,65.4,-13.4,131.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
56,78.0,40.15,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,0.0,-71.4,65.4,-13.4,131.4,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
57,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,18.0,-46.8,88.05,-26.3,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
58,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,18.0,-46.8,88.05,-26.3,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
59,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,0.0,-71.4,65.4,-13.4,131.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
60,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,-6.0,-79.6,57.85,-9.1,128.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.42105263,6440.88421053,5460.23947368,1771.14736842,622.871052632
61,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,18.0,-46.8,88.05,-26.3,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
62,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,18.0,-46.8,88.05,-26.3,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
63,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,18.0,-46.8,88.05,-26.3,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
64,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,12.0,-55.0,80.5,-22.0,136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789.47368421,7077.89473684,6000.26315789,1946.31578947,684.473684211
65,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,-12.0,-87.8,50.3,-4.8,126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.15789474,5945.43157895,5040.22105263,1634.90526316,574.957894737
66,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,6.0,-63.2,72.95,-17.7,133.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
67,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,-12.0,-87.8,50.3,-4.8,126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.15789474,5945.43157895,5040.22105263,1634.90526316,574.957894737
68,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,0.0,-71.4,65.4,-13.4,131.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
69,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,24.0,-38.6,95.6,-30.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
70,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,36.0,-22.2,110.7,-39.2,146.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.15789474,5945.43157895,5040.22105263,1634.90526316,574.957894737
71,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,42.0,-14.0,118.25,-43.5,149.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842.10526316,5308.42105263,4500.19736842,1459.73684211,513.355263158
72,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,48.0,-5.8,125.8,-47.8,151.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.26315789,4529.85263158,3840.16842105,1245.64210526,438.063157895
73,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,42.0,-14.0,118.25,-43.5,149.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842.10526316,5308.42105263,4500.19736842,1459.73684211,513.355263158
74,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,24.0,-38.6,95.6,-30.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
75,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,30.0,-30.4,103.15,-34.9,144.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.42105263,6440.88421053,5460.23947368,1771.14736842,622.871052632
76,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,18.0,-46.8,88.05,-26.3,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
77,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,12.0,-55.0,80.5,-22.0,136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789.47368421,7077.89473684,6000.26315789,1946.31578947,684.473684211
78,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,24.0,-38.6,95.6,-30.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.89473684,6794.77894737,5760.25263158,1868.46315789,657.094736842
79,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,18.0,-46.8,88.05,-26.3,139.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.57894737,7007.11578947,5940.26052632,1926.85263158,677.628947368
80,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,30.0,-30.4,103.15,-34.9,144.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448.42105263,6440.88421053,5460.23947368,1771.14736842,622.871052632
81,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,42.0,-14.0,118.25,-43.5,149.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842.10526316,5308.42105263,4500.19736842,1459.73684211,513.355263158
82,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,36.0,-22.2,110.7,-39.2,146.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.15789474,5945.43157895,5040.22105263,1634.90526316,574.957894737
83,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,54.0,2.4,133.35,-52.1,154.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.63157895,3609.72631579,3060.13421053,992.621052632,349.081578947
84,78.0,40.0,-15.0,56.2,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,60.0,10.6,140.9,-56.4,156.9,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.21052632,2548.04210526,2160.09473684,700.673684211,246.410526316
85,78.0,40.0,-15.0,56.2,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,66.0,18.8,148.45,-60.7,159.45,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,1344.8,1140.05,369.8,130.05
86,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,60.0,10.6,140.9,-56.4,156.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.21052632,2548.04210526,2160.09473684,700.673684211,246.410526316
87,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,48.0,-5.8,125.8,-47.8,151.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.26315789,4529.85263158,3840.16842105,1245.64210526,438.063157895
88,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,66.0,18.8,148.45,-60.7,159.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,1344.8,1140.05,369.8,130.05
89,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,66.0,18.8,148.45,-60.7,159.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,1344.8,1140.05,369.8,130.05
90,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,54.0,2.4,133.35,-52.1,154.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.63157895,3609.72631579,3060.13421053,992.621052632,349.081578947
91,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,60.0,10.6,140.9,-56.4,156.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.21052632,2548.04210526,2160.09473684,700.673684211,246.410526316
92,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,66.0,18.8,148.45,-60.7,159.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,1344.8,1140.05,369.8,130.05
93,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,78.0,40.0,-15.0,56.0,126.0,136.0,231.0,-3.0,21.0,-40.0,15.0,153.0,83.0,-6.0,-43.0,-140.0,75.0,62.0,126.0,119.0,72.0,27.0,156.0,-65.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
