popsize,genenumber,generationnumber,diversity,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
300,5,0,0.9966666666666667,0.71,0.6666666666666666,0.7266666666666667,0.6566666666666666,0.68,-0.14670748137047163,-0.1739251972991736,-0.13667713987954408,-0.18045606445813137,-0.1653673936639081
300,5,1,0.9966666666666667,0.7566666666666667,0.7433333333333333,0.7333333333333333,0.7433333333333333,0.6733333333333333,-0.11918640771920865,-0.12687323638549966,-0.13272898103455177,-0.12687323638549966,-0.1696252168064495
300,5,2,0.9966666666666667,0.7866666666666666,0.7433333333333333,0.7766666666666666,0.78,0.7233333333333334,-0.1023729087095586,-0.12687323638549966,-0.10790539730951963,-0.10605339244792615,-0.13866476111505757
300,5,3,0.9966666666666667,0.8166666666666667,0.7833333333333333,0.8033333333333333,0.7633333333333333,0.8066666666666666,-0.08618614761628333,-0.10420925174955586,-0.09330588873923117,-0.1153934187020696,-0.09151498112135027
300,5,4,0.9966666666666667,0.86,0.84,0.8233333333333334,0.82,0.8533333333333334,-0.06382149063841062,-0.07400073354384455,-0.08266957389344617,-0.08442430145999674,-0.06718813138836789
300,5,5,0.9966666666666667,0.84,0.8033333333333333,0.83,0.8333333333333334,0.8533333333333334,-0.07400073354384455,-0.09330588873923117,-0.07918124604762486,-0.07744753323862429,-0.06718813138836789
300,5,6,0.9966666666666667,0.8666666666666667,0.7966666666666666,0.8533333333333334,0.8533333333333334,0.84,-0.06048074738138147,-0.09691001300805645,-0.06718813138836789,-0.06718813138836789,-0.07400073354384455
300,5,7,0.9966666666666667,0.9,0.7733333333333333,0.8766666666666667,0.8533333333333334,0.8766666666666667,-0.044151963845256714,-0.10976533369364347,-0.05551732784983136,-0.06718813138836789,-0.05551732784983136
300,5,8,0.9966666666666667,0.8766666666666667,0.8233333333333334,0.8866666666666667,0.8566666666666667,0.84,-0.05551732784983136,-0.08266957389344617,-0.0506099933550872,-0.06550154875643228,-0.07400073354384455
300,5,9,0.9966666666666667,0.91,0.7833333333333333,0.9133333333333333,0.85,0.8466666666666667,-0.039370691899274474,-0.10420925174955586,-0.0377885608893998,-0.0688812894078129,-0.07058107428570727
300,5,10,0.9966666666666667,0.9066666666666666,0.8133333333333334,0.9133333333333333,0.8766666666666667,0.8933333333333333,-0.04095860767890643,-0.08795517035512997,-0.0377885608893998,-0.05551732784983136,-0.04736897471725448
300,5,11,0.9966666666666667,0.9166666666666666,0.86,0.9,0.9033333333333333,0.8833333333333333,-0.03621217265444476,-0.06382149063841062,-0.044151963845256714,-0.042552350685463744,-0.05223961808859547
300,5,12,0.9966666666666667,0.9533333333333334,0.8533333333333334,0.8933333333333333,0.8866666666666667,0.9066666666666666,-0.01923935798567011,-0.06718813138836789,-0.04736897471725448,-0.0506099933550872,-0.04095860767890643
300,5,13,0.9966666666666667,0.9466666666666667,0.85,0.8766666666666667,0.8933333333333333,0.93,-0.02227639471115225,-0.0688812894078129,-0.05551732784983136,-0.04736897471725448,-0.029963223377443206
300,5,14,0.9966666666666667,0.95,0.8866666666666667,0.9266666666666666,0.8966666666666666,0.93,-0.020755221590619464,-0.0506099933550872,-0.03151705144606491,-0.045757490560675164,-0.029963223377443206
300,5,15,0.9966666666666667,0.9466666666666667,0.89,0.9733333333333334,0.9,0.92,-0.02227639471115225,-0.04898646069087362,-0.010253634365552973,-0.044151963845256714,-0.034641485655213876
300,5,16,0.9966666666666667,0.9466666666666667,0.9133333333333333,0.93,0.8933333333333333,0.9066666666666666,-0.02227639471115225,-0.0377885608893998,-0.029963223377443206,-0.04736897471725448,-0.04095860767890643
300,5,17,0.9966666666666667,0.96,0.9066666666666666,0.9333333333333333,0.93,0.92,-0.01622341196311461,-0.04095860767890643,-0.028414934814582554,-0.029963223377443206,-0.034641485655213876
300,5,18,0.9966666666666667,0.9566666666666667,0.9333333333333333,0.93,0.9333333333333333,0.9266666666666666,-0.017728766960431602,-0.028414934814582554,-0.029963223377443206,-0.028414934814582554,-0.03151705144606491
300,5,19,0.9966666666666667,0.9466666666666667,0.93,0.96,0.9466666666666667,0.9366666666666666,-0.02227639471115225,-0.029963223377443206,-0.01622341196311461,-0.02227639471115225,-0.026872146400301365
300,5,20,0.9966666666666667,0.95,0.93,0.9633333333333334,0.9166666666666666,0.9233333333333333,-0.020755221590619464,-0.029963223377443206,-0.014723256820706345,-0.03621217265444476,-0.033076458801586175
300,5,21,0.9966666666666667,0.9666666666666667,0.95,0.95,0.93,0.9533333333333334,-0.013228265733755159,-0.020755221590619464,-0.020755221590619464,-0.029963223377443206,-0.01923935798567011
300,5,22,0.9966666666666667,0.9633333333333334,0.96,0.9666666666666667,0.92,0.9533333333333334,-0.014723256820706345,-0.01622341196311461,-0.013228265733755159,-0.034641485655213876,-0.01923935798567011
300,5,23,0.9966666666666667,0.9766666666666667,0.96,0.9566666666666667,0.95,0.9666666666666667,-0.00877392430750515,-0.01622341196311461,-0.017728766960431602,-0.020755221590619464,-0.013228265733755159
300,5,24,0.9966666666666667,0.97,0.9666666666666667,0.97,0.9333333333333333,0.9666666666666667,-0.011738403271244171,-0.013228265733755159,-0.011738403271244171,-0.028414934814582554,-0.013228265733755159
300,5,25,0.9966666666666667,0.97,0.95,0.9666666666666667,0.95,0.98,-0.011738403271244171,-0.020755221590619464,-0.013228265733755159,-0.020755221590619464,-0.0072992387414994656
300,5,26,0.9966666666666667,0.9666666666666667,0.9333333333333333,0.98,0.9533333333333334,0.97,-0.013228265733755159,-0.028414934814582554,-0.0072992387414994656,-0.01923935798567011,-0.011738403271244171
300,5,27,0.9966666666666667,0.9933333333333333,0.9533333333333334,0.98,0.9566666666666667,0.9733333333333334,-0.0014500663952328225,-0.01923935798567011,-0.0072992387414994656,-0.017728766960431602,-0.010253634365552973
300,5,28,0.9966666666666667,0.9933333333333333,0.95,0.9633333333333334,0.97,0.97,-0.0014500663952328225,-0.020755221590619464,-0.014723256820706345,-0.011738403271244171,-0.011738403271244171
300,5,29,0.9966666666666667,1.0,0.9666666666666667,0.97,0.96,0.98,0.0014452408741809529,-0.013228265733755159,-0.011738403271244171,-0.01622341196311461,-0.0072992387414994656
300,5,30,0.9966666666666667,0.99,0.9733333333333334,0.9766666666666667,0.9433333333333334,0.9666666666666667,-0.002904990643407222,-0.010253634365552973,-0.00877392430750515,-0.023802914672624763,-0.013228265733755159
300,5,31,0.9966666666666667,0.9766666666666667,0.98,0.96,0.9433333333333334,0.9566666666666667,-0.00877392430750515,-0.0072992387414994656,-0.01622341196311461,-0.023802914672624763,-0.017728766960431602
300,5,32,0.9966666666666667,0.9833333333333333,0.9733333333333334,0.9366666666666666,0.9433333333333334,0.9566666666666667,-0.005829543660723892,-0.010253634365552973,-0.026872146400301365,-0.023802914672624763,-0.017728766960431602
300,5,33,0.9966666666666667,0.9933333333333333,0.99,0.9333333333333333,0.95,0.94,-0.0014500663952328225,-0.002904990643407222,-0.028414934814582554,-0.020755221590619464,-0.025334819195372237
300,5,34,0.9966666666666667,0.99,0.99,0.9233333333333333,0.9333333333333333,0.9533333333333334,-0.002904990643407222,-0.002904990643407222,-0.033076458801586175,-0.028414934814582554,-0.01923935798567011
300,5,35,0.9966666666666667,0.99,0.99,0.9333333333333333,0.9233333333333333,0.97,-0.002904990643407222,-0.002904990643407222,-0.028414934814582554,-0.033076458801586175,-0.011738403271244171
300,5,36,0.9966666666666667,0.99,0.9866666666666667,0.9333333333333333,0.9466666666666667,0.9633333333333334,-0.002904990643407222,-0.004364805402450088,-0.028414934814582554,-0.02227639471115225,-0.014723256820706345
300,5,37,0.9966666666666667,0.9966666666666667,0.98,0.93,0.94,0.9766666666666667,0.0,-0.0072992387414994656,-0.029963223377443206,-0.025334819195372237,-0.00877392430750515
300,5,38,0.9966666666666667,0.9933333333333333,0.9866666666666667,0.92,0.96,0.9933333333333333,-0.0014500663952328225,-0.004364805402450088,-0.034641485655213876,-0.01622341196311461,-0.0014500663952328225
300,5,39,0.9966666666666667,0.99,0.9966666666666667,0.9533333333333334,0.9266666666666666,0.9833333333333333,-0.002904990643407222,0.0,-0.01923935798567011,-0.03151705144606491,-0.005829543660723892
300,5,40,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9566666666666667,0.95,0.9766666666666667,0.0,0.0,-0.017728766960431602,-0.020755221590619464,-0.00877392430750515
300,5,41,0.9966666666666667,0.99,0.9966666666666667,0.97,0.9633333333333334,0.9833333333333333,-0.002904990643407222,0.0,-0.011738403271244171,-0.014723256820706345,-0.005829543660723892
300,5,42,0.9966666666666667,0.9766666666666667,0.9966666666666667,0.96,0.96,0.9733333333333334,-0.00877392430750515,0.0,-0.01622341196311461,-0.01622341196311461,-0.010253634365552973
300,5,43,0.9966666666666667,0.9933333333333333,0.9933333333333333,0.97,0.9766666666666667,0.9933333333333333,-0.0014500663952328225,-0.0014500663952328225,-0.011738403271244171,-0.00877392430750515,-0.0014500663952328225
300,5,44,0.9966666666666667,0.9866666666666667,0.9933333333333333,0.97,0.9733333333333334,0.9933333333333333,-0.004364805402450088,-0.0014500663952328225,-0.011738403271244171,-0.010253634365552973,-0.0014500663952328225
300,5,45,0.9966666666666667,0.9866666666666667,0.99,0.9766666666666667,0.98,0.9833333333333333,-0.004364805402450088,-0.002904990643407222,-0.00877392430750515,-0.0072992387414994656,-0.005829543660723892
300,5,46,0.9966666666666667,0.9866666666666667,0.9833333333333333,0.97,0.98,0.99,-0.004364805402450088,-0.005829543660723892,-0.011738403271244171,-0.0072992387414994656,-0.002904990643407222
300,5,47,0.9966666666666667,0.9833333333333333,0.9866666666666667,0.97,0.9433333333333334,0.9833333333333333,-0.005829543660723892,-0.004364805402450088,-0.011738403271244171,-0.023802914672624763,-0.005829543660723892
300,5,48,0.9966666666666667,0.9866666666666667,0.98,0.98,0.9566666666666667,0.98,-0.004364805402450088,-0.0072992387414994656,-0.0072992387414994656,-0.017728766960431602,-0.0072992387414994656
300,5,49,0.9966666666666667,0.9866666666666667,0.9933333333333333,0.9833333333333333,0.98,0.98,-0.004364805402450088,-0.0014500663952328225,-0.005829543660723892,-0.0072992387414994656,-0.0072992387414994656
300,5,50,0.9966666666666667,0.9966666666666667,1.0,0.97,0.9833333333333333,0.98,0.0,0.0014452408741809529,-0.011738403271244171,-0.005829543660723892,-0.0072992387414994656
300,5,51,0.9966666666666667,0.9933333333333333,0.9933333333333333,0.9766666666666667,0.9833333333333333,0.98,-0.0014500663952328225,-0.0014500663952328225,-0.00877392430750515,-0.005829543660723892,-0.0072992387414994656
300,5,52,0.9966666666666667,0.9966666666666667,1.0,0.9566666666666667,0.96,0.9733333333333334,0.0,0.0014452408741809529,-0.017728766960431602,-0.01622341196311461,-0.010253634365552973
300,5,53,0.9966666666666667,0.9933333333333333,0.9966666666666667,0.9566666666666667,0.9633333333333334,0.99,-0.0014500663952328225,0.0,-0.017728766960431602,-0.014723256820706345,-0.002904990643407222
300,5,54,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9766666666666667,0.9766666666666667,0.98,0.0,0.0,-0.00877392430750515,-0.00877392430750515,-0.0072992387414994656
300,5,55,0.9966666666666667,0.9933333333333333,0.9966666666666667,0.9766666666666667,0.9866666666666667,0.9866666666666667,-0.0014500663952328225,0.0,-0.00877392430750515,-0.004364805402450088,-0.004364805402450088
300,5,56,0.9966666666666667,1.0,0.99,0.9766666666666667,0.97,0.99,0.0014452408741809529,-0.002904990643407222,-0.00877392430750515,-0.011738403271244171,-0.002904990643407222
300,5,57,0.9966666666666667,0.9933333333333333,0.99,0.9633333333333334,0.9866666666666667,0.9833333333333333,-0.0014500663952328225,-0.002904990643407222,-0.014723256820706345,-0.004364805402450088,-0.005829543660723892
300,5,58,0.9966666666666667,0.9966666666666667,0.99,0.97,0.98,0.9866666666666667,0.0,-0.002904990643407222,-0.011738403271244171,-0.0072992387414994656,-0.004364805402450088
300,5,59,0.9966666666666667,1.0,0.9933333333333333,0.9766666666666667,0.9833333333333333,0.99,0.0014452408741809529,-0.0014500663952328225,-0.00877392430750515,-0.005829543660723892,-0.002904990643407222
300,5,60,0.9966666666666667,0.9966666666666667,0.9833333333333333,0.9733333333333334,0.9733333333333334,0.9833333333333333,0.0,-0.005829543660723892,-0.010253634365552973,-0.010253634365552973,-0.005829543660723892
300,5,61,0.9966666666666667,1.0,1.0,0.9833333333333333,0.9633333333333334,0.98,0.0014452408741809529,0.0014452408741809529,-0.005829543660723892,-0.014723256820706345,-0.0072992387414994656
300,5,62,0.9966666666666667,0.99,0.9866666666666667,0.9666666666666667,0.9866666666666667,0.9833333333333333,-0.002904990643407222,-0.004364805402450088,-0.013228265733755159,-0.004364805402450088,-0.005829543660723892
300,5,63,0.9966666666666667,0.9933333333333333,0.9933333333333333,0.9833333333333333,0.9833333333333333,0.98,-0.0014500663952328225,-0.0014500663952328225,-0.005829543660723892,-0.005829543660723892,-0.0072992387414994656
300,5,64,0.9966666666666667,0.9933333333333333,0.9933333333333333,0.98,0.97,0.9566666666666667,-0.0014500663952328225,-0.0014500663952328225,-0.0072992387414994656,-0.011738403271244171,-0.017728766960431602
300,5,65,0.9966666666666667,1.0,0.99,0.99,0.9766666666666667,0.9766666666666667,0.0014452408741809529,-0.002904990643407222,-0.002904990643407222,-0.00877392430750515,-0.00877392430750515
300,5,66,0.9966666666666667,0.9966666666666667,0.9933333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.0,-0.0014500663952328225,-0.005829543660723892,-0.005829543660723892,-0.005829543660723892
300,5,67,0.9966666666666667,0.99,0.99,0.9766666666666667,0.9733333333333334,0.99,-0.002904990643407222,-0.002904990643407222,-0.00877392430750515,-0.010253634365552973,-0.002904990643407222
300,5,68,0.9966666666666667,0.9866666666666667,0.9766666666666667,0.9833333333333333,0.9466666666666667,0.9833333333333333,-0.004364805402450088,-0.00877392430750515,-0.005829543660723892,-0.02227639471115225,-0.005829543660723892
300,5,69,0.9966666666666667,0.99,0.9633333333333334,0.98,0.9533333333333334,0.9833333333333333,-0.002904990643407222,-0.014723256820706345,-0.0072992387414994656,-0.01923935798567011,-0.005829543660723892
300,5,70,0.9966666666666667,0.9866666666666667,0.98,0.9866666666666667,0.97,0.99,-0.004364805402450088,-0.0072992387414994656,-0.004364805402450088,-0.011738403271244171,-0.002904990643407222
300,5,71,0.9966666666666667,0.9766666666666667,0.98,0.9833333333333333,0.9833333333333333,0.98,-0.00877392430750515,-0.0072992387414994656,-0.005829543660723892,-0.005829543660723892,-0.0072992387414994656
300,5,72,0.9966666666666667,0.9833333333333333,0.9933333333333333,0.99,0.9733333333333334,0.98,-0.005829543660723892,-0.0014500663952328225,-0.002904990643407222,-0.010253634365552973,-0.0072992387414994656
300,5,73,0.9966666666666667,0.9866666666666667,0.9933333333333333,0.9866666666666667,0.9766666666666667,0.9733333333333334,-0.004364805402450088,-0.0014500663952328225,-0.004364805402450088,-0.00877392430750515,-0.010253634365552973
300,5,74,0.9966666666666667,0.99,0.98,0.9966666666666667,0.9733333333333334,0.9566666666666667,-0.002904990643407222,-0.0072992387414994656,0.0,-0.010253634365552973,-0.017728766960431602
300,5,75,0.9966666666666667,0.9933333333333333,0.9866666666666667,0.9933333333333333,0.97,0.9633333333333334,-0.0014500663952328225,-0.004364805402450088,-0.0014500663952328225,-0.011738403271244171,-0.014723256820706345
300,5,76,0.9966666666666667,0.9966666666666667,0.9833333333333333,0.9866666666666667,0.9766666666666667,0.9833333333333333,0.0,-0.005829543660723892,-0.004364805402450088,-0.00877392430750515,-0.005829543660723892
300,5,77,0.9966666666666667,1.0,0.9866666666666667,0.9966666666666667,0.9766666666666667,0.9866666666666667,0.0014452408741809529,-0.004364805402450088,0.0,-0.00877392430750515,-0.004364805402450088
300,5,78,0.9966666666666667,0.9933333333333333,0.9833333333333333,0.9866666666666667,0.9766666666666667,0.99,-0.0014500663952328225,-0.005829543660723892,-0.004364805402450088,-0.00877392430750515,-0.002904990643407222
300,5,79,0.9966666666666667,0.9866666666666667,0.9866666666666667,0.9766666666666667,0.99,0.99,-0.004364805402450088,-0.004364805402450088,-0.00877392430750515,-0.002904990643407222,-0.002904990643407222
300,5,80,0.9966666666666667,0.99,0.9833333333333333,0.9866666666666667,0.99,0.9833333333333333,-0.002904990643407222,-0.005829543660723892,-0.004364805402450088,-0.002904990643407222,-0.005829543660723892
300,5,81,0.9966666666666667,0.9966666666666667,0.98,0.9866666666666667,0.9866666666666667,0.9766666666666667,0.0,-0.0072992387414994656,-0.004364805402450088,-0.004364805402450088,-0.00877392430750515
300,5,82,0.9966666666666667,0.9966666666666667,0.9933333333333333,0.9933333333333333,0.98,0.9933333333333333,0.0,-0.0014500663952328225,-0.0014500663952328225,-0.0072992387414994656,-0.0014500663952328225
300,5,83,0.9966666666666667,0.99,0.9933333333333333,0.9933333333333333,0.9766666666666667,0.98,-0.002904990643407222,-0.0014500663952328225,-0.0014500663952328225,-0.00877392430750515,-0.0072992387414994656
300,5,84,0.9966666666666667,0.99,0.99,0.9833333333333333,0.98,0.99,-0.002904990643407222,-0.002904990643407222,-0.005829543660723892,-0.0072992387414994656,-0.002904990643407222
