popsize,genenumber,generationnumber,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4
100,5,72,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,73,0.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,74,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,75,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,76,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,77,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,78,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,79,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,80,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,81,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,82,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,83,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,84,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,85,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,86,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,87,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,88,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,89,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,90,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,91,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,92,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,93,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,94,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,95,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,96,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,97,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,98,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,99,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,100,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,101,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,102,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,103,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,104,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,105,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,106,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,107,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,108,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,109,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,110,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,111,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,112,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,113,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,114,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,115,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,116,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,117,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,118,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,119,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,120,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,121,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,122,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,123,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,124,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,125,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,126,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,127,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,128,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,129,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,130,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,131,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,132,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,133,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,134,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,135,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,136,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,137,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,138,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,139,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,140,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,141,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,142,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,143,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,144,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,145,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,146,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,147,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,148,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,149,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,150,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,151,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,152,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,153,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,154,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,155,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,156,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,157,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,158,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,159,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,160,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,161,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,162,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,163,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,164,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,165,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,166,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,167,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,168,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,169,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,170,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,171,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,172,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,173,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,174,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,175,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,176,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,177,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,178,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,179,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,180,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,181,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,182,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,183,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,184,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,185,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,186,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,187,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,188,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,189,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,190,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,191,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,192,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,193,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,194,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,195,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,196,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,197,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,198,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,199,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,200,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,201,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,202,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,203,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,204,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,205,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,206,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,207,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,208,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,209,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,210,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,211,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,212,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,213,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,214,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,215,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,216,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,217,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,218,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,219,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,220,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,221,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,222,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,223,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,224,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,225,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,226,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,227,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,228,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,229,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,230,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,231,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,232,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,233,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,234,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,235,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,236,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,237,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,238,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,239,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,240,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,241,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,242,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,243,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,244,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,245,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,246,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,247,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,248,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,249,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,250,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,251,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,252,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,253,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,254,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,255,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,256,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,257,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,258,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,259,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,260,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,261,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,262,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,263,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,264,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,265,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,266,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,267,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,268,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,269,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,270,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
