popsize,genenumber,generationnumber,diversity,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
300,5,0,0.99,0.6266666666666667,0.67,0.6566666666666666,0.72,0.6266666666666667,-0.20065945054641826,-0.17176988527303866,-0.18045606445813137,-0.14066152087113296,-0.20065945054641826
300,5,1,0.9966666666666667,0.72,0.6733333333333333,0.73,0.7866666666666666,0.7066666666666667,-0.14066152087113296,-0.1696252168064495,-0.13469857389745624,-0.1023729087095586,-0.14874165128092473
300,5,2,0.99,0.7733333333333333,0.7433333333333333,0.8033333333333333,0.8266666666666667,0.7266666666666667,-0.10976533369364347,-0.12687323638549966,-0.09330588873923117,-0.0809219076239261,-0.13667713987954408
300,5,3,0.9966666666666667,0.7933333333333333,0.77,0.81,0.8433333333333334,0.7266666666666667,-0.09872335377152476,-0.11163326982876277,-0.089731428380933,-0.07228753809972437,-0.13667713987954408
300,5,4,0.9966666666666667,0.8266666666666667,0.8266666666666667,0.8,0.8933333333333333,0.75,-0.0809219076239261,-0.0809219076239261,-0.09510421214479405,-0.04736897471725448,-0.12301281557226151
300,5,5,0.9866666666666667,0.8333333333333334,0.84,0.8366666666666667,0.9166666666666666,0.7566666666666667,-0.07744753323862429,-0.07400073354384455,-0.07572071393811836,-0.03621217265444476,-0.11918640771920865
300,5,6,0.99,0.8666666666666667,0.8366666666666667,0.8333333333333334,0.95,0.8066666666666666,-0.06048074738138147,-0.07572071393811836,-0.07744753323862429,-0.020755221590619464,-0.09151498112135027
300,5,7,0.9933333333333333,0.8833333333333333,0.86,0.87,0.9566666666666667,0.7766666666666666,-0.05223961808859547,-0.06382149063841062,-0.058819963399917,-0.017728766960431602,-0.10790539730951963
300,5,8,0.99,0.9033333333333333,0.88,0.8766666666666667,0.97,0.7966666666666666,-0.042552350685463744,-0.053875380782854594,-0.05551732784983136,-0.011738403271244171,-0.09691001300805645
300,5,9,0.9966666666666667,0.9133333333333333,0.8966666666666666,0.8633333333333333,0.98,0.8233333333333334,-0.0377885608893998,-0.045757490560675164,-0.06214790674884451,-0.0072992387414994656,-0.08266957389344617
300,5,10,0.9933333333333333,0.8866666666666667,0.8666666666666667,0.89,0.9766666666666667,0.8466666666666667,-0.0506099933550872,-0.06048074738138147,-0.04898646069087362,-0.00877392430750515,-0.07058107428570727
300,5,11,0.9866666666666667,0.89,0.8266666666666667,0.8966666666666666,0.97,0.85,-0.04898646069087362,-0.0809219076239261,-0.045757490560675164,-0.011738403271244171,-0.0688812894078129
300,5,12,0.99,0.92,0.8533333333333334,0.9133333333333333,0.9766666666666667,0.8533333333333334,-0.034641485655213876,-0.06718813138836789,-0.0377885608893998,-0.00877392430750515,-0.06718813138836789
300,5,13,0.99,0.9333333333333333,0.86,0.9366666666666666,0.9833333333333333,0.8466666666666667,-0.028414934814582554,-0.06382149063841062,-0.026872146400301365,-0.005829543660723892,-0.07058107428570727
300,5,14,0.99,0.96,0.8766666666666667,0.9333333333333333,0.9833333333333333,0.8366666666666667,-0.01622341196311461,-0.05551732784983136,-0.028414934814582554,-0.005829543660723892,-0.07572071393811836
300,5,15,0.9933333333333333,0.94,0.8766666666666667,0.9233333333333333,0.9766666666666667,0.8633333333333333,-0.025334819195372237,-0.05551732784983136,-0.033076458801586175,-0.00877392430750515,-0.06214790674884451
300,5,16,0.9966666666666667,0.9533333333333334,0.9,0.9066666666666666,0.9833333333333333,0.84,-0.01923935798567011,-0.044151963845256714,-0.04095860767890643,-0.005829543660723892,-0.07400073354384455
300,5,17,0.9933333333333333,0.9633333333333334,0.9133333333333333,0.9366666666666666,0.9866666666666667,0.88,-0.014723256820706345,-0.0377885608893998,-0.026872146400301365,-0.004364805402450088,-0.053875380782854594
300,5,18,0.99,0.96,0.91,0.92,1.0,0.8733333333333333,-0.01622341196311461,-0.039370691899274474,-0.034641485655213876,0.0014452408741809529,-0.05716550622990459
300,5,19,0.9833333333333333,0.9666666666666667,0.92,0.8933333333333333,1.0,0.9033333333333333,-0.013228265733755159,-0.034641485655213876,-0.04736897471725448,0.0014452408741809529,-0.042552350685463744
300,5,20,0.98,0.97,0.89,0.8733333333333333,0.9966666666666667,0.8933333333333333,-0.011738403271244171,-0.04898646069087362,-0.05716550622990459,0.0,-0.04736897471725448
300,5,21,0.99,0.9566666666666667,0.91,0.8566666666666667,0.9866666666666667,0.8833333333333333,-0.017728766960431602,-0.039370691899274474,-0.06550154875643228,-0.004364805402450088,-0.05223961808859547
300,5,22,0.9933333333333333,0.9533333333333334,0.9166666666666666,0.86,0.99,0.88,-0.01923935798567011,-0.03621217265444476,-0.06382149063841062,-0.002904990643407222,-0.053875380782854594
300,5,23,0.9933333333333333,0.9666666666666667,0.9233333333333333,0.8833333333333333,0.9933333333333333,0.8733333333333333,-0.013228265733755159,-0.033076458801586175,-0.05223961808859547,-0.0014500663952328225,-0.05716550622990459
