generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
12,139.593333333,7.12666666667,30.4733333333,-14.7633333333,16.3166666667,46.8233333333,115.106666667,33.6266666667,-2.28,3.50333333333,31.8533333333,20.72,87.6733333333,-38.03,10.3366666667,-13.6566666667,-31.5966666667,11.3766666667,99.5633333333,-2.56,-6.55333333333,15.3466666667,17.8833333333,-25.5633333333,92.1333333333,7235.89426979,3731.74309922,8270.39727982,7728.95717949,3846.95958751,7766.64092531,11750.6507915,4621.99393534,5501.30595318,9020.15717949,7575.28276477,8381.88120401,4724.42804905,7648.58438127,4813.16721293,6242.73457079,5881.63276477,5457.03824972,5798.86888517,4783.19705686,6820.19447046,8202.25400223,9948.13015608,7337.21671126,5373.80824972
13,131.783333333,12.8333333333,28.86,-22.0233333333,11.0066666667,49.8333333333,135.25,36.9433333333,-4.73333333333,7.89,41.7633333333,16.1033333333,82.7866666667,-40.55,3.40333333333,-16.0866666667,-24.41,18.8533333333,100.083333333,-3.26666666667,-10.97,16.3966666667,16.7566666667,-27.4333333333,91.5266666667,7295.94286511,3930.8483835,7892.95692308,7115.6415942,3993.91299889,6574.4671126,12762.4891304,4061.81952062,4797.0657748,8737.0480602,7936.79664437,8294.86888517,5023.89413601,8002.69648829,5162.63610925,5835.85199554,5633.85474916,5407.17574136,4663.35423634,4071.52731327,6824.7248495,9038.22005574,8569.68306577,7070.54069119,5523.50764771
14,131.916666667,14.07,28.4166666667,-20.4133333333,14.8333333333,47.32,149.053333333,31.3333333333,-10.8033333333,12.1733333333,39.5766666667,6.95,81.52,-36.3433333333,7.61666666667,-21.7133333333,-26.1966666667,14.94,100.256666667,-13.6633333333,-13.08,16.5066666667,20.9466666667,-27.93,91.4566666667,7161.93617614,3927.30277592,7388.19704571,6742.50416945,3884.99554069,5214.98086957,11895.0406243,3818.13600892,4075.76386845,7724.11701226,8243.50915273,8938.72993311,4843.7019398,8100.54059086,4951.22714604,5953.06136009,7085.69028986,5727.47464883,4550.94727982,3541.56186176,7406.60227425,9562.06350056,8667.28142698,7631.95160535,5571.72721293
15,137.296666667,12.5866666667,32.4566666667,-6.71,18.3866666667,51.7566666667,150.776666667,33.38,-10.0966666667,12.5766666667,39.7633333333,13.8733333333,76.0233333333,-27.7533333333,3.58666666667,-24.3866666667,-17.7066666667,12.97,101.28,-17.7733333333,-12.19,17.67,19.0733333333,-31.16,90.4166666667,6940.30299889,4056.39045708,8064.54995541,5721.63802676,4103.6225641,4778.19142698,11817.5854069,3660.44374582,3197.55918618,7367.98406912,8639.83343367,9386.45881828,4793.98942029,6094.43393534,4744.06938685,6713.02055741,6807.4186845,5100.67802676,4746.87117057,3881.24610925,8342.82331104,9109.80043478,8006.37587514,7096.44254181,5003.23383501
16,146.09,12.4233333333,25.4766666667,-10.1266666667,16.9266666667,51.6266666667,157.663333333,31.3766666667,-12.5966666667,16.2733333333,37.2933333333,12.3633333333,81.65,-29.24,6.74666666667,-22.36,-9.56666666667,12.2833333333,101.356666667,-17.23,-16.4733333333,24.3333333333,16.9466666667,-36.6533333333,93.0766666667,6784.14906355,3910.13791527,8130.66500557,5605.12102564,4205.96115942,4356.49560758,10980.063534,3610.97136009,3031.50567447,6766.97520624,7507.22470457,9582.7739019,4471.64632107,6484.16963211,4517.86871795,8011.81645485,7883.74470457,4982.21042363,4610.18340022,3965.2880602,9017.66818283,7579.25306577,9266.31821628,6638.96972129,4413.48908584
17,149.52,13.93,17.0633333333,-10.6333333333,16.6033333333,54.86,158.953333333,34.0866666667,-12.1466666667,13.7,35.4533333333,10.4533333333,80.7066666667,-27.0533333333,9.93,-20.7533333333,-14.28,14.9666666667,109.223333333,-15.9866666667,-22.0133333333,22.28,25.37,-32.53,97.17,5862.97953177,3745.9248495,8229.95918618,4528.86176143,4003.74513935,4540.68936455,10988.5730658,3025.97908584,3250.21921962,7093.22742475,7467.48610925,10527.4660424,4440.75647715,6107.22122631,4284.93488294,7935.0225641,8537.98822742,4901.96544036,4804.82286511,4122.70885173,8508.3142029,7237.25913043,8779.45795987,6607.04591973,4540.29541806
18,150.33,12.7866666667,21.2466666667,-13.95,13.28,57.9566666667,159.88,33.69,-9.67666666667,17.2,32.8233333333,20.24,83.6133333333,-28.06,13.6666666667,-33.5633333333,-18.55,10.5566666667,112.053333333,-20.8933333333,-25.9733333333,20.9633333333,29.1766666667,-33.0833333333,99.55,5779.92752508,3581.42590858,7816.71487179,4209.71989967,3927.60026756,4031.32587514,11508.2798662,2854.68284281,2933.0957748,6826.46822742,6267.10915273,11044.2699666,4294.41855072,5896.30408027,3968.83166109,7447.07624303,9457.13795987,4485.21082497,5021.6961427,3944.68423634,8735.46416945,7269.54714604,9020.39343367,6389.82915273,4377.22491639
19,153.853333333,14.9733333333,18.56,-14.2533333333,11.21,62.99,172.676666667,33.5866666667,-7.35333333333,29.48,28.1333333333,21.18,84.2833333333,-30.4,19.69,-36.3133333333,-12.04,12.8233333333,115.303333333,-21.8833333333,-31.85,24.4133333333,30.0133333333,-30.0533333333,106.693333333,5544.62055741,3326.54778149,7986.88267559,4663.81520624,4153.45073579,3438.30424749,12051.8716945,2529.63460424,3197.17239688,5954.25712375,5448.45039019,12025.6129766,4136.43115942,6331.03010033,3793.62598662,7159.01855072,8928.85458194,4266.94192865,4566.19865106,4036.61176143,7606.75668896,7355.54764771,10896.7690524,5704.73962096,4060.43406912
20,146.92,19.2,7.14666666667,-24.82,10.5566666667,61.78,165.42,35.82,-6.8,22.0533333333,39.1133333333,18.3033333333,79.4366666667,-29.85,14.9433333333,-40.1266666667,-15.0533333333,14.5266666667,106.826666667,-22.5666666667,-35.5266666667,29.4066666667,35.9466666667,-30.3566666667,108.926666667,4732.98354515,2907.73244147,6648.15232999,5116.85043478,4209.26433668,3868.52,12475.0872241,2814.70996656,3037.0367893,6606.06403567,6003.23125975,9970.37925307,4430.15316611,6321.63294314,3855.36467113,6710.692932,9911.58243032,4578.00931996,4429.50162765,4015.10925307,8033.95580825,7100.97788183,11269.829922,6035.62821628,3906.18189521
21,151.146666667,19.3866666667,8.64333333333,-28.0133333333,12.9333333333,58.3933333333,166.543333333,38.03,-5.62333333333,22.0066666667,39.4633333333,9.68666666667,77.56,-22.1333333333,14.7333333333,-40.2433333333,-20.07,11.19,110.136666667,-29.9433333333,-39.9833333333,32.86,40.79,-34.69,113.566666667,4745.89146042,2853.93025641,6802.81216276,6235.27072464,4170.61761427,4031.54376812,12286.9579822,2921.80177258,3025.4596544,6657.23072464,5806.38995541,9865.33962096,4398.42782609,5616.37681159,3770.85841695,6956.11784838,9473.19575251,3935.77983278,4557.62340022,3591.43824972,8445.86928651,7029.09070234,11329.3102676,5545.00391304,3650.89520624
22,152.243333333,19.3033333333,17.1666666667,-27.7166666667,17.5533333333,59.4133333333,169.15,43.1666666667,-4.52,23.6633333333,40.1966666667,16.0766666667,73.97,-16.72,13.32,-37.8033333333,-28.2466666667,13.97,104.66,-28.1666666667,-35.5733333333,33.02,43.0466666667,-29.5333333333,115.976666667,5239.33523969,2808.13176143,6638.36677815,6272.31744705,4787.25132664,4309.57440357,12569.3051839,2748.9754738,3085.93605351,7009.18727982,5507.2086845,8909.42219621,4306.24324415,5436.4832107,3773.36214047,6113.07490524,10150.0593534,4300.57100334,4946.28535117,3692.38015608,8432.82738016,6944.76214047,11336.7336009,5586.45707915,3536.93925307
23,161.476666667,12.8933333333,23.0266666667,-19.9066666667,25.4233333333,62.2933333333,174.293333333,45.9033333333,4.40666666667,23.6666666667,44.56,13.95,75.2466666667,-22.2266666667,14.16,-37.8466666667,-29.0033333333,11.0333333333,100.73,-26.8233333333,-30.7466666667,32.1333333333,39.16,-29.9166666667,114.326666667,5543.52119287,2938.29627648,7307.44410256,6286.21199554,4265.40212932,3969.35179487,13719.4655072,2761.81336678,2595.53306577,7109.25975474,5435.88602007,9149.02424749,4542.07273133,5800.78457079,3627.86729097,5532.80584169,10473.2809253,5076.54069119,4835.26130435,3490.68774805,8831.48744705,7310.45039019,10144.8171237,5328.64520624,3404.32102564
24,164.61,9.98666666667,27.8533333333,-16.3133333333,30.99,65.13,171.723333333,47.8766666667,5.63,20.82,46.45,13.44,71.7133333333,-18.09,16.6,-39.54,-25.41,9.46666666667,99.7066666667,-23.8233333333,-38.6366666667,30.0733333333,45.03,-30.4066666667,120.123333333,6031.32230769,2945.55166109,7479.89146042,5999.27273133,4286.67214047,3550.84926421,14087.5252062,2586.22888517,2295.84591973,7106.02769231,5743.65301003,8790.44120401,4556.69346711,5294.87816054,3268.44147157,6279.64053512,10926.3029097,5205.19955407,5062.64945373,3367.77136009,8845.58995541,7417.81400223,10656.1295318,5086.27554069,3321.22554069
25,169.43,5.24333333333,29.95,-9.97333333333,33.2,65.2866666667,173.1,48.08,-0.156666666667,23.4633333333,43.7033333333,3.64333333333,71.91,-12.4933333333,19.85,-48.2433333333,-14.5133333333,2.17333333333,99.0633333333,-24.95,-49.0466666667,32.1733333333,44.3766666667,-30.75,118.416666667,6071.50344482,2956.63289855,7761.32525084,5264.66149387,3889.36454849,3466.89413601,13137.8494983,2000.78287625,2692.01885173,6469.00534002,5247.59396878,9181.22018952,4236.37648829,4747.21400223,3028.77006689,5823.42219621,11533.3677146,4459.73574136,5031.88560758,3347.61956522,9279.99112598,9069.50831661,10336.3894203,5334.83026756,3086.40440357
26,174.733333333,3.74666666667,30.6333333333,-2.45333333333,40.83,69.1666666667,177.443333333,50.0566666667,-2.75666666667,26.1366666667,38.4233333333,0.106666666667,78.06,-22.8266666667,27.2266666667,-48.85,-18.0966666667,-4.91,97.31,-28.8166666667,-43.6133333333,32.92,32.6733333333,-40.5333333333,113.03,6148.57079153,3138.52423634,7739.47714604,4801.67340022,3620.75695652,3705.84503902,13433.5854069,1793.20413601,3081.60279822,6568.61336678,5005.10781494,9592.51701226,4314.2438796,6010.77921962,3094.5839019,6258.80351171,12913.5458082,4114.28953177,5604.10090301,3174.7254738,9213.20784838,8879.94006689,9057.82604236,5043.27313266,2917.70812709
27,175.843333333,1.84333333333,31.11,-3.37,42.4533333333,71.52,184.096666667,51.16,-1.76666666667,26.6966666667,37.1633333333,-4.25,85.28,-25.5766666667,27.0233333333,-43.78,-6.88666666667,-1.02333333333,94.38,-24.8,-44.9366666667,26.3733333333,30.1233333333,-36.0566666667,115.236666667,6465.31651059,3209.73791527,7993.11494983,4686.6151505,3409.59982163,3290.42434783,14256.0207246,1593.74688963,2788.43366778,5849.34915273,4317.19396878,7473.32525084,4056.29591973,6474.23824972,3229.22018952,6367.76414716,11855.0974805,4090.85229654,5172.33003344,3342.09364548,9635.83209588,8916.12102564,9842.00146042,5409.55865106,2731.94045708
28,173.18,2.04333333333,28.1233333333,-7.46666666667,36.9033333333,77.1566666667,176.266666667,50.4333333333,-4.04,28.7433333333,42.46,1.47,82.2233333333,-24.9033333333,22.5,-47.7666666667,-12.2633333333,3.68,101.453333333,-25.8533333333,-48.77,26.4266666667,27.32,-36.72,115.79,6422.33538462,3204.57671126,8101.57336678,4560.47714604,3420.21470457,3724.40012263,15481.7346711,1578.35340022,3017.79103679,6036.51249721,4895.25926421,7348.11615385,4312.30112598,5993.04413601,3290.43812709,6412.70122631,12121.8869454,3431.90394649,5466.80383501,3411.40985507,10273.3950836,9745.39594203,9686.24508361,5527.70729097,2618.58117057
29,174.796666667,-0.366666666667,28.1666666667,-6.56,32.98,77.52,176.093333333,53.9766666667,-5.50666666667,28.4533333333,48.1233333333,-6.23333333333,85.7533333333,-28.37,16.8733333333,-48.8266666667,-11.4833333333,4.10666666667,110.216666667,-26.7033333333,-56.4966666667,16.8733333333,30.7433333333,-40.0,120.04,6181.68761427,3059.21627648,7861.86510591,4130.20040134,3430.3741806,3867.80896321,15265.5230323,1173.88239688,3234.58523969,6278.45600892,4710.91784838,5828.56075808,4103.61119287,6006.88939799,3560.78657748,6637.50831661,11530.87932,2902.29627648,5205.12012263,3206.68426979,11813.70233,8520.39861761,11144.9405909,5959.21070234,2424.32615385
30,170.823333333,1.61333333333,22.7266666667,-7.05666666667,35.7233333333,74.9766666667,171.983333333,55.2633333333,-3.79,20.7633333333,40.7033333333,-3.89333333333,84.32,-26.8433333333,16.3966666667,-43.61,-7.60333333333,5.29,109.4,-32.17,-52.5766666667,10.4066666667,24.1566666667,-46.0066666667,113.643333333,6281.51049052,3106.79982163,8030.66082497,4145.23089186,2953.39811594,4087.96266444,15387.7020624,1305.03075808,3003.97247492,6704.94380156,4299.58059086,7032.00865106,3695.51598662,6689.11584169,4098.90901895,6402.90759197,10270.4943032,2760.40725753,4709.63210702,3215.80712375,12731.4823969,7278.24209588,9822.52052397,6243.0367447,2115.2603233
31,167.496666667,3.03,25.4433333333,-10.2833333333,33.8766666667,75.02,173.836666667,57.4766666667,-1.06666666667,23.1633333333,37.9633333333,-3.97333333333,86.6266666667,-32.9233333333,17.8,-46.7433333333,-19.6633333333,3.25333333333,103.766666667,-31.04,-52.2233333333,11.3133333333,18.7066666667,-44.2233333333,113.57,6778.02340022,3419.86197324,7928.54192865,4717.48132664,3140.83758082,4419.43772575,15729.7625307,1174.14995541,2925.41360089,6563.9364437,3903.58059086,6418.13975474,3618.84343367,7844.55263099,4504.52173913,7106.50580825,12822.5250725,2612.8586845,5024.12597547,3109.40976589,12620.294437,7883.10550725,10231.9671795,6224.03356745,2023.79107023
32,164.443333333,4.03333333333,28.35,-11.5666666667,32.1466666667,75.1266666667,172.6,59.8233333333,-2.15,23.11,33.1733333333,-3.53,93.2833333333,-38.0,24.25,-48.9333333333,-21.0666666667,0.146666666667,106.626666667,-30.2766666667,-52.9566666667,0.25,13.79,-45.55,108.503333333,6924.29443701,3636.74136009,7868.60284281,4480.35340022,3367.08878484,4184.92704571,15432.5685619,917.497112598,3085.10451505,6890.33234114,3652.77921962,6569.01916388,3612.84587514,7799.93979933,3916.75,6797.76142698,12179.4604236,2366.79447046,5346.34845039,2981.25764771,11445.9747046,6341.71989967,10163.7517391,6307.76672241,2479.43477146
33,164.293333333,4.26666666667,24.5866666667,-10.3833333333,30.62,75.91,167.386666667,57.3166666667,-4.62,24.23,29.3266666667,1.89333333333,102.49,-50.1933333333,31.04,-54.61,-27.74,0.21,105.736666667,-27.79,-62.4466666667,-6.52666666667,12.73,-50.1633333333,108.133333333,6725.98724638,3630.85172798,8023.86202899,4241.73550725,3376.9922408,3934.04204013,14655.3951394,726.778985507,2931.40026756,6070.11749164,3063.73239688,7341.52704571,3315.24070234,8889.33373467,3667.28267559,6865.46946488,14261.3903679,2987.53100334,5694.19463768,2758.0661204,12582.5757414,6251.09962096,11694.1041137,6884.39798216,2533.44704571
34,164.95,4.27333333333,29.68,-8.55,34.5833333333,76.9533333333,172.42,57.7,-4.37333333333,26.88,30.15,2.89333333333,103.046666667,-51.4366666667,31.6466666667,-50.0433333333,-20.7433333333,5.86333333333,113.183333333,-31.37,-67.4566666667,-4.34333333333,14.4766666667,-49.7133333333,112.136666667,6941.85367893,3676.38657748,7824.65311037,4526.42892977,3450.91276477,3556.63995541,14552.5119732,576.304347826,2881.80664437,5694.53404682,3123.57274247,7170.24945373,3344.8406243,8709.43744705,3479.76102564,5911.45296544,10206.2650056,2370.11169454,4806.77898551,2701.77234114,12722.1887514,7081.36333333,11771.0930992,6992.28544036,2667.44279822
35,168.65,6.69666666667,28.7966666667,-7.93,38.43,74.7066666667,171.17,60.6333333333,0.33,23.1766666667,32.1266666667,3.23333333333,98.4033333333,-53.5533333333,26.64,-55.5,-10.4466666667,7.61333333333,119.38,-27.66,-64.3766666667,-2.13333333333,22.75,-42.8766666667,121.593333333,6757.08444816,3802.85416945,8160.02206243,4887.14892977,3223.87802676,4057.51232999,15476.7770234,719.376811594,2722.67668896,6212.50045708,3807.37520624,7258.62764771,3571.02406912,8956.05400223,3992.78635452,5802.63210702,8916.63594203,1918.29146042,4159.04575251,2714.07799331,11319.0516276,6814.44370123,13263.2316054,6353.71383501,2946.2554738
36,166.936666667,5.16333333333,32.19,-7.10333333333,44.0433333333,68.9266666667,169.97,62.8233333333,0.156666666667,19.2166666667,30.4533333333,10.83,101.606666667,-57.87,29.5266666667,-62.5033333333,-1.58666666667,10.9566666667,114.763333333,-19.6866666667,-75.5766666667,-3.72333333333,23.4333333333,-49.27,126.013333333,7011.21671126,3658.30433668,7901.57247492,5059.57122631,2887.37938685,4206.71701226,14615.3402341,780.614169454,2884.7880825,6925.90942029,3322.17507246,6544.04123746,3276.71433668,9007.81247492,3860.21667781,5963.13376812,9417.84865106,2063.08507246,3841.73978818,2796.8780825,11521.7231996,8153.56534002,13015.8049052,6457.18772575,3156.83594203
37,166.496666667,6.55333333333,28.0466666667,-6.57333333333,39.56,69.95,178.72,61.3,-2.90666666667,29.04,33.6733333333,11.27,100.563333333,-58.1533333333,28.0133333333,-70.9,-0.903333333333,6.41,118.506666667,-16.5266666667,-78.1333333333,-5.58333333333,39.5066666667,-48.0466666667,130.143333333,6876.75918618,3747.34497213,7978.29881828,4501.42938685,3027.31745819,3844.28177258,13715.5534448,716.210702341,3420.35915273,6752.81444816,3663.892932,6087.24123746,3409.65149387,9044.09681159,3885.35768116,6016.7993311,10366.9438016,1569.67414716,4240.71232999,2873.00597547,11936.122631,7573.83584169,12741.8427648,6539.79045708,3208.00948718
38,167.306666667,6.45333333333,23.8666666667,-7.72333333333,38.0733333333,76.8833333333,181.17,59.9666666667,-6.8,39.2033333333,37.2966666667,24.8,95.54,-55.3366666667,27.67,-69.4,-7.78,1.03666666667,117.596666667,-22.7766666667,-78.6966666667,-2.19333333333,39.75,-47.9033333333,130.353333333,6854.01266444,3730.1683835,8045.14604236,4523.52520624,2831.70697882,4112.81911929,14153.4459197,685.918617614,3947.17056856,6395.65416945,3799.05885173,5652.09364548,3474.570301,8177.88962096,3391.08471572,5686.98327759,10319.6504348,1358.94513935,4675.63276477,2827.91316611,12091.3558417,8827.5277146,13243.8670569,6790.55584169,3285.62055741
39,167.673333333,10.2633333333,21.21,-8.05,35.3666666667,68.87,189.173333333,61.83,-3.32333333333,36.5766666667,33.9266666667,33.8233333333,95.5466666667,-59.71,31.4333333333,-70.4433333333,-9.96,-1.8,115.89,-24.0333333333,-80.8533333333,-2.11,46.07,-50.18,130.65,6610.24744705,3997.92039019,8242.50090301,4649.77341137,3170.90858417,3561.69207358,12520.4046377,636.917491639,3657.01550725,6421.91049052,3753.74042363,5917.69109253,3510.20851728,8518.12632107,3228.29319955,5076.55530658,10928.9415385,1328.86287625,4620.07147157,2647.36343367,12762.7275808,7637.18852843,13621.1556187,6930.39558528,3132.13461538
