generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
10,104.89,7.51333333333,16.0233333333,27.26,-12.8566666667,-12.7666666667,77.1833333333,-9.18333333333,-15.5833333333,-10.4833333333,-7.41333333333,17.9533333333,105.78,-3.22333333333,-11.2733333333,11.44,-31.6566666667,35.7466666667,113.156666667,-18.42,-45.2933333333,26.8266666667,12.0733333333,14.81,84.6066666667,5592.9209699,7765.113534,9145.15329989,5707.99237458,7109.99610925,5879.84503902,10424.8860089,10177.2806577,8272.68534002,11171.8291527,9981.11286511,8680.8406243,6966.28588629,8848.60881828,10798.8882497,5737.86595318,6305.02888517,7392.45065775,8071.20948718,11469.1942475,12956.6962765,8425.81600892,7540.34911929,8009.48551839,5019.61734671
11,104.15,0.12,9.63666666667,28.5866666667,-14.2,-10.5266666667,82.7466666667,-13.3333333333,-12.7233333333,-13.8166666667,-15.8033333333,22.2466666667,98.9866666667,0.17,-10.3,12.0433333333,-23.73,39.7,119.433333333,-16.9933333333,-61.4733333333,21.7733333333,12.7866666667,22.79,80.4233333333,6092.00752508,6921.59090301,9648.14513935,5075.87540691,7383.83277592,5187.11299889,10545.0660424,9895.10590858,8082.71584169,12244.5850056,10892.7070123,8756.85534002,7129.93962096,9388.91080268,8442.20401338,5843.06500557,6657.06063545,7608.35785953,8369.12931996,12032.6019621,11283.8755407,7887.03875139,6933.8406243,8462.0661204,4892.05764771
12,105.69,-9.60333333333,8.75333333333,33.8966666667,-9.85333333333,-10.2,76.9266666667,-6.35666666667,-15.2333333333,-14.05,-22.64,14.6066666667,106.543333333,6.29,-11.23,15.2266666667,-20.2266666667,39.04,116.706666667,-16.6833333333,-54.0866666667,35.62,16.46,22.9233333333,90.1966666667,6272.64270903,6569.53109253,7915.85199554,4872.20667781,9288.63393534,5388.75585284,10047.2655072,8945.41416945,7845.02229654,11848.9974916,11327.5689632,9432.22604236,6550.04828317,10060.8019064,8054.02384615,5706.20263099,7841.71433668,8373.78434783,8872.5290524,10913.4746377,11742.4673802,7066.26983278,7015.86795987,8735.8971126,4950.09162765
13,118.3,-5.89666666667,11.8233333333,33.6733333333,-1.99,-10.0766666667,70.58,-14.7233333333,-5.49666666667,-31.3266666667,-16.4866666667,18.85,107.573333333,9.79666666667,-15.37,11.1133333333,-28.9966666667,35.5033333333,109.046666667,-17.89,-45.1033333333,27.6133333333,17.3433333333,24.5833333333,91.0266666667,6034.83946488,6916.98928651,6808.05229654,4447.83942029,6742.59187291,5226.63289855,11266.1106355,9390.47503902,7679.28761427,12010.0534671,10224.3978149,10008.4289298,6617.76383501,10471.2929654,7199.03655518,5689.66604236,6720.92641026,7458.23075808,8130.68677815,12443.4761538,10162.3739019,7841.54898551,6929.9519621,8448.23717949,4366.12637681
14,112.516666667,-8.33333333333,13.4733333333,36.16,-5.41,-14.6133333333,74.5833333333,-20.9766666667,-1.48333333333,-37.3233333333,-15.0966666667,11.6366666667,111.23,7.34666666667,-14.27,4.54,-33.32,38.92,114.516666667,-20.1433333333,-47.39,26.0666666667,22.6766666667,33.29,93.5633333333,5851.62848384,7023.20624303,6201.13306577,3938.90408027,5826.67080268,4820.26470457,11681.8425307,9768.41082497,7884.22380156,11650.6609922,11378.689621,9131.51637681,6466.3248495,8176.57507246,7549.18772575,5442.27598662,6358.05110368,7087.88655518,8536.93283166,12303.0797213,9408.86745819,8787.70122631,7285.93189521,7808.62799331,4406.12641026
15,116.176666667,-12.8633333333,11.3566666667,37.9033333333,-13.7266666667,-17.95,73.84,-17.4733333333,-4.95666666667,-40.09,-6.17333333333,5.22666666667,122.273333333,8.52666666667,-21.34,4.68666666667,-31.87,44.97,122.03,-19.7966666667,-50.76,15.2533333333,20.2066666667,31.88,91.32,6746.74794872,7845.63677815,5917.84895206,3740.46219621,7266.13908584,4612.45568562,12255.5194649,9365.35380156,7369.88105909,11927.6607692,9314.67888517,8555.08557414,6207.92503902,7815.95580825,8035.78367893,5230.8780825,6146.62852843,7565.6880602,9168.84525084,12462.7511594,9513.24655518,9291.19313266,8051.56918618,7840.55411371,4041.22167224
16,117.86,-18.3866666667,13.73,41.8433333333,-10.31,-20.0033333333,82.7833333333,-24.3566666667,1.08333333333,-46.0566666667,-3.74,-0.153333333333,117.606666667,3.40666666667,-19.0133333333,4.92333333333,-35.8133333333,47.5633333333,122.616666667,-21.5866666667,-50.35,14.0433333333,13.07,26.1166666667,93.4333333333,7134.60909699,7549.12758082,4972.96698997,3648.22620959,7655.39856187,4390.91972129,11863.8157748,10508.036243,8141.18701226,10167.8061427,10640.5943813,8657.79580825,6248.32637681,7671.59995541,7891.80584169,5686.20480491,5803.10216276,7045.50433668,8861.05992196,12087.5075139,9806.36204013,8506.27570792,7998.379699,8439.14018952,4087.76477146
17,120.166666667,-22.23,8.07,36.0633333333,-12.7233333333,-15.1666666667,92.4166666667,-16.7933333333,-0.133333333333,-41.77,2.32,-6.47333333333,115.37,1.74666666667,-15.3833333333,7.02,-45.9266666667,49.4866666667,121.36,-23.1266666667,-46.67,14.31,17.84,23.3266666667,95.44,6807.08249721,6622.45862876,5368.05862876,3053.35717949,6943.33791527,4620.70791527,11138.330825,10260.8534671,7665.5206243,10630.0907358,10743.9373913,8780.23005574,6831.49809365,6902.99246377,6956.08333333,6779.06314381,6319.62671126,6954.09681159,8472.25792642,12477.3551394,9282.4693311,8186.34170569,7782.83050167,8317.19059086,3841.83919732
18,126.14,-17.54,8.27666666667,27.3033333333,-2.78,-10.55,96.36,-19.0266666667,3.73333333333,-52.03,13.6366666667,-15.1033333333,123.72,-6.87333333333,-12.01,-5.50666666667,-50.3633333333,38.0666666667,123.786666667,-18.6,-43.8133333333,16.9333333333,22.4033333333,25.1966666667,99.5766666667,7237.38501672,6421.53351171,5966.12052397,2811.45617614,7287.74408027,4880.38210702,11944.6258194,10495.370524,7366.0490524,10025.902107,9477.85082497,8621.07624303,5763.43973244,5834.77319955,7744.30424749,5711.95647715,5369.36921962,7937.54738016,8576.99781494,12543.5117057,10448.4800892,8751.03232999,6033.38527313,9017.88426979,3907.43557414
19,126.77,-23.33,9.29333333333,28.1633333333,2.91666666667,-11.5533333333,93.1033333333,-26.65,1.02666666667,-45.89,9.52666666667,-14.8033333333,119.383333333,-8.32,-11.6866666667,-0.74,-50.0733333333,47.1066666667,137.536666667,-17.0266666667,-35.53,16.8233333333,22.79,17.9166666667,107.34,7358.63923077,6085.41916388,6169.53908584,2635.59530658,8308.67865106,5507.87340022,11163.4307581,10538.5426421,8191.3839019,7895.67013378,11772.0494537,8911.57657748,5718.33082497,6452.89391304,7210.3496544,6123.50408027,5548.59661093,8587.05881828,9132.23610925,12971.5043032,10430.4238462,7262.28641026,6382.18652174,8329.8893534,3978.33886288
20,124.823333333,-29.6033333333,10.8,31.5733333333,-1.47333333333,-15.4733333333,97.1766666667,-17.9666666667,-2.79666666667,-53.4966666667,5.34333333333,-21.5966666667,121.436666667,-4.91666666667,-13.4833333333,0.2,-56.7733333333,48.43,152.583333333,-16.9533333333,-41.5633333333,16.0366666667,29.38,15.7266666667,105.096666667,7013.97202899,5304.98928651,5818.3277592,2366.76717949,7529.88222965,4000.29025641,10409.3365775,9805.00222965,7201.05885173,6668.28426979,11810.7680156,7837.27824972,6365.24346711,6338.79236343,8189.32748049,5884.36789298,4747.52704571,8714.48003344,8539.16694537,12451.8573467,10282.6682163,7095.27958751,6142.79826087,8828.13908584,3781.6461427
21,131.346666667,-27.8833333333,4.22333333333,29.82,-2.16,-13.2133333333,102.36,-13.0833333333,-2.05333333333,-44.4766666667,2.29,-19.6,116.666666667,-2.99,-11.53,4.63333333333,-54.76,47.35,149.056666667,-19.5333333333,-48.0533333333,22.5933333333,28.2,20.2,114.503333333,7150.28744705,4548.24386845,5390.88306577,2414.06782609,6858.74354515,4044.21520624,8930.13083612,9304.49136009,6558.06403567,6260.11651059,12550.6012375,8409.12374582,6808.63768116,6649.5216388,7666.73153846,6530.74804905,5732.58434783,9119.17140468,8571.20413601,12175.0925307,11029.7095206,7475.81400223,5269.61204013,9066.46153846,3923.36119287
22,137.043333333,-23.2033333333,10.7366666667,28.7366666667,5.19666666667,-8.91333333333,92.82,-15.2766666667,-5.09333333333,-56.3933333333,6.42333333333,-10.3833333333,116.013333333,-10.9533333333,-11.6,9.93666666667,-61.0933333333,41.2366666667,150.393333333,-31.6866666667,-41.5366666667,24.59,25.13,16.52,116.623333333,5722.34259755,3776.38326644,5357.09764771,2560.65617614,5295.8642029,3458.1864437,10769.4123077,8465.72587514,6292.44610925,7822.85480491,12866.8135006,8906.27731327,6563.42457079,7681.50952062,8095.17056856,6515.75851728,5906.5464437,9182.66955407,8415.87152731,9879.55366778,11190.9183835,7526.29622074,5590.58170569,8780.67183946,3598.98473802
23,144.033333333,-20.8233333333,10.47,27.3733333333,6.92666666667,-13.2466666667,90.03,-18.6966666667,-7.49666666667,-64.3733333333,15.93,-15.3766666667,122.65,-9.23,-14.1666666667,8.42333333333,-64.3733333333,48.7566666667,159.206666667,-36.0933333333,-47.9,17.47,27.4366666667,23.6833333333,115.076666667,4656.80156076,3561.21617614,5837.90879599,2508.22136009,4229.44610925,3808.30015608,12240.6579599,8434.7739019,5783.30768116,7186.74309922,12110.7007692,8073.6603233,7003.17140468,6840.41849498,8887.58416945,6154.67972129,5775.92035674,8813.50915273,8377.10764771,9802.19192865,11094.4113712,7441.54090301,5380.74179487,8996.83918618,3328.76667781
24,142.56,-22.6733333333,17.7366666667,27.33,11.03,-5.99666666667,97.65,-13.7133333333,-7.54,-68.0866666667,16.5366666667,-7.78333333333,123.243333333,-3.81,-16.8266666667,8.44,-67.0833333333,55.8,168.816666667,-32.7666666667,-48.1666666667,19.5566666667,24.9766666667,27.7233333333,119.493333333,4364.96963211,3486.08022297,5465.15784838,2775.98772575,4163.03254181,3632.063534,12626.6028428,7171.30885173,4845.06528428,7571.79848384,10871.1591862,8960.42447046,7561.94393534,8015.90023411,7589.23406912,5349.35090301,4899.84253066,8000.60200669,7978.23717949,8905.3567447,11893.4437012,6976.65564103,5800.01617614,8763.79276477,3345.26082497
25,152.826666667,-18.9433333333,12.4566666667,25.4166666667,13.7866666667,-1.46,90.13,-16.0566666667,-10.19,-69.53,13.6833333333,1.69333333333,130.82,0.85,-28.4233333333,17.9033333333,-66.2066666667,61.08,179.046666667,-28.9833333333,-49.4233333333,26.56,33.48,19.62,126.14,4238.71901895,3694.96333333,6601.82754738,2546.55824972,4528.10149387,4180.6438796,13384.4278595,6627.933233,4662.58919732,8351.13287625,9722.85925307,8391.39059086,7347.58622074,7164.44899666,8116.18473802,6155.94045708,5040.99393534,7088.62234114,6936.41921962,8342.15691193,12462.0710256,5864.59505017,6268.210301,8837.50729097,3455.54555184
26,151.78,-21.4733333333,9.37333333333,25.5,14.6366666667,-0.316666666667,96.7733333333,-17.34,-4.47333333333,-67.8433333333,23.29,-1.01666666667,138.02,-3.31666666667,-33.57,28.45,-67.9633333333,65.89,186.62,-37.17,-49.1933333333,27.9166666667,35.0933333333,10.6066666667,126.046666667,4170.27250836,3645.36049052,6536.41534002,2713.88963211,4810.74714604,4393.55490524,12838.557146,7078.8070903,4947.20664437,7161.50380156,7248.81528428,7404.46460424,6723.01632107,6356.2171126,7096.29943144,6432.09448161,5516.26286511,6820.35240803,6668.1561204,7662.06799331,11716.4106577,5062.93952062,6591.9109922,8674.39995541,3719.08142698
27,150.086666667,-22.77,13.8233333333,24.7533333333,15.38,4.80666666667,88.17,-12.14,-4.8,-68.64,30.91,-5.64,146.95,-9.01666666667,-40.77,24.2066666667,-64.1333333333,62.4733333333,186.026666667,-33.6266666667,-39.7366666667,24.86,29.0166666667,-0.64,130.733333333,3486.96236343,3370.17769231,6515.87169454,2715.32356745,4194.42367893,4751.46082497,13254.8104682,6278.53551839,4298.76254181,8030.68602007,5813.25274247,6332.35157191,6266.58946488,6118.39102564,6654.43187291,5654.76651059,5779.3400223,7071.95580825,6451.16985507,7504.44209588,9988.36855072,5209.81979933,7337.22714604,7709.76963211,4141.38684504
28,147.146666667,-22.6466666667,12.3366666667,24.1066666667,12.81,-2.42333333333,92.1433333333,-10.57,-4.38666666667,-71.2666666667,30.0033333333,6.56333333333,144.483333333,-9.91666666667,-45.4,22.66,-57.04,56.3833333333,182.923333333,-28.9,-44.3266666667,34.8133333333,17.2266666667,1.56666666667,132.133333333,3220.99513935,3602.47005574,7278.53845039,2764.04209588,3958.27481605,3964.11784838,13383.6616611,6199.04190635,4008.47206243,7232.81828317,6378.57858417,5947.80534002,6405.29403567,6646.09671126,7139.83946488,5557.69672241,6159.62381271,6669.37430323,6629.14794872,7400.09698997,10222.7758751,4960.48008919,5996.19594203,8767.8115942,4663.40022297
29,151.75,-22.8233333333,10.0733333333,28.3366666667,13.2333333333,-3.02,99.3166666667,-4.6,-8.30666666667,-64.5366666667,32.2933333333,5.53333333333,146.073333333,-10.2933333333,-49.68,28.38,-58.4566666667,51.6233333333,187.82,-30.6266666667,-49.6266666667,35.6266666667,23.9333333333,-0.586666666667,128.73,3351.05769231,3690.50045708,6975.29895206,2631.25416945,4962.99554069,3739.06314381,12097.8157748,5671.80602007,3670.4742029,6582.98527313,7767.38523969,6575.92865106,6552.34911929,7257.30497213,6824.01765886,5571.17953177,5641.2790524,6866.74393534,6641.88722408,7109.57921962,11115.6260424,4594.09426979,5642.77814939,9376.35701226,3783.82317726
30,145.643333333,-26.92,8.09333333333,29.1266666667,7.47,-7.64666666667,107.596666667,-2.43,-10.3733333333,-62.3133333333,27.4866666667,1.12333333333,146.003333333,-5.51,-47.25,34.8933333333,-56.3166666667,52.55,187.82,-28.4233333333,-36.7666666667,30.3933333333,36.1033333333,-0.506666666667,129.843333333,3277.53457079,3715.31799331,7590.42604236,2561.24811594,4967.19307692,3613.82122631,11710.2347715,5598.57367893,3632.99059086,5957.68744705,7690.51821628,5977.13858417,6400.79263099,5837.36779264,6934.0409699,5140.91835006,5798.16360089,6317.43227425,6815.03103679,6471.72988852,11869.2229654,4199.86483835,5537.263534,8543.92972129,3100.68105909
31,148.13,-20.8233333333,7.68333333333,27.2933333333,9.66,-9.33,119.48,-1.91333333333,-5.47,-57.03,26.5866666667,7.37333333333,143.506666667,-7.3,-50.23,29.3333333333,-54.11,48.5433333333,181.186666667,-28.5233333333,-33.06,33.7366666667,41.7433333333,2.94333333333,130.74,2751.73889632,3511.05564103,8057.24721293,2544.48222965,4195.35558528,3280.57635452,10170.6985953,5732.09279822,3690.7248495,5315.85528428,7159.58109253,6413.15781494,7137.53507246,7163.76923077,6735.02719064,5471.70791527,6112.3390301,6578.1151728,6652.12557414,6705.52119287,12620.4378595,3918.42206243,5058.23824972,9297.32453735,2877.8987291
32,154.43,-18.32,-2.93,22.8033333333,12.8433333333,-9.63333333333,111.81,-4.63,-6.11,-58.38,26.5033333333,7.41333333333,144.756666667,-0.416666666667,-51.4133333333,30.4066666667,-54.1933333333,56.84,182.733333333,-36.44,-49.7133333333,32.73,41.6666666667,13.2233333333,126.026666667,2659.9783612,2777.13471572,9033.25595318,2207.56988852,3621.87169454,3244.90189521,10289.1711371,5626.98304348,3764.90090301,4713.66782609,6649.89630992,7083.05266444,6835.50246377,7374.8525641,6129.02590858,5074.13507246,6642.35045708,6147.19839465,6993.38684504,6883.23050167,13236.0513266,4369.52886288,4605.69453735,9920.10714604,3232.19995541
33,153.88,-15.5,-3.73666666667,22.3933333333,14.65,-15.63,110.673333333,-3.21,-10.09,-56.3866666667,25.8233333333,5.98333333333,150.153333333,3.99333333333,-56.2766666667,29.9833333333,-51.2233333333,55.1433333333,180.593333333,-37.89,-40.0633333333,36.4666666667,44.5933333333,8.91333333333,131.746666667,2458.68120401,2599.64214047,8569.98727982,1993.55045708,3275.0041806,3709.49140468,11189.2173467,6408.74839465,4254.94505017,4629.18109253,5612.63423634,7600.30406912,6439.62189521,7643.21734671,4490.32788183,4977.20039019,6921.07035674,6336.37069119,6521.98122631,6844.69354515,14488.6749052,3690.5039019,4631.69360089,9508.61453735,3004.64463768
34,153.213333333,-19.3533333333,-6.33333333333,21.0933333333,18.37,-18.3066666667,110.01,-1.58,-7.95333333333,-53.5233333333,28.9766666667,12.92,148.756666667,1.65,-59.1733333333,29.42,-49.0833333333,58.29,182.383333333,-33.8533333333,-38.8833333333,37.45,44.66,19.0633333333,133.283333333,2477.27875139,2341.47340022,7980.0490524,1911.85748049,3031.51816054,3986.35380156,11131.0333445,6817.97685619,4570.45266444,4059.70848384,5442.88574136,8040.46180602,6824.0777146,8652.40217391,4209.60865106,4894.76615385,6611.97630992,5915.31026756,6697.28065775,6711.96503902,15506.9261427,3645.79347826,4692.10474916,8944.28025641,3080.46460424
