popsize,genenumber,generationnumber,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4
100,5,287,0.004321373782642578,0.004321373782642578,-0.017728766960431602,0.004321373782642578,0.0
100,5,288,0.0,0.004321373782642578,-0.004364805402450088,0.004321373782642578,-0.00877392430750515
100,5,289,0.0,0.004321373782642578,-0.00877392430750515,0.004321373782642578,-0.004364805402450088
100,5,290,0.0,0.004321373782642578,-0.004364805402450088,0.004321373782642578,-0.00877392430750515
100,5,291,0.0,0.0,-0.00877392430750515,0.004321373782642578,-0.00877392430750515
100,5,292,0.0,0.0,-0.00877392430750515,0.0,0.0
100,5,293,0.0,0.004321373782642578,0.0,0.004321373782642578,-0.004364805402450088
100,5,294,0.0,0.0,-0.004364805402450088,0.0,-0.017728766960431602
100,5,295,0.004321373782642578,0.0,0.004321373782642578,0.0,-0.00877392430750515
100,5,296,-0.00877392430750515,-0.004364805402450088,0.0,0.0,-0.004364805402450088
100,5,297,0.0,0.004321373782642578,0.0,0.004321373782642578,0.004321373782642578
100,5,298,-0.00877392430750515,0.004321373782642578,0.0,0.004321373782642578,0.004321373782642578
100,5,299,0.004321373782642578,0.0,-0.004364805402450088,-0.00877392430750515,0.004321373782642578
