popsize,genenumber,generationnumber,diversity,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
300,5,60,0.9966666666666667,1.0,0.96,0.98,0.8966666666666666,0.95,0.0014452408741809529,-0.01622341196311461,-0.0072992387414994656,-0.045757490560675164,-0.020755221590619464
300,5,61,0.9966666666666667,1.0,0.9633333333333334,0.9766666666666667,0.9133333333333333,0.9733333333333334,0.0014452408741809529,-0.014723256820706345,-0.00877392430750515,-0.0377885608893998,-0.010253634365552973
300,5,62,0.9966666666666667,1.0,0.9566666666666667,0.9833333333333333,0.9233333333333333,0.9666666666666667,0.0014452408741809529,-0.017728766960431602,-0.005829543660723892,-0.033076458801586175,-0.013228265733755159
300,5,63,0.9966666666666667,1.0,0.95,0.9766666666666667,0.9366666666666666,0.97,0.0014452408741809529,-0.020755221590619464,-0.00877392430750515,-0.026872146400301365,-0.011738403271244171
300,5,64,0.9966666666666667,1.0,0.9666666666666667,0.9966666666666667,0.9366666666666666,0.9666666666666667,0.0014452408741809529,-0.013228265733755159,0.0,-0.026872146400301365,-0.013228265733755159
300,5,65,0.9966666666666667,1.0,0.9566666666666667,0.9833333333333333,0.9466666666666667,0.97,0.0014452408741809529,-0.017728766960431602,-0.005829543660723892,-0.02227639471115225,-0.011738403271244171
300,5,66,0.9966666666666667,0.9966666666666667,0.9566666666666667,0.9833333333333333,0.9366666666666666,0.9666666666666667,0.0,-0.017728766960431602,-0.005829543660723892,-0.026872146400301365,-0.013228265733755159
300,5,67,0.9966666666666667,0.9933333333333333,0.9733333333333334,0.9833333333333333,0.9333333333333333,0.9633333333333334,-0.0014500663952328225,-0.010253634365552973,-0.005829543660723892,-0.028414934814582554,-0.014723256820706345
300,5,68,0.9966666666666667,1.0,0.9633333333333334,0.98,0.9433333333333334,0.9766666666666667,0.0014452408741809529,-0.014723256820706345,-0.0072992387414994656,-0.023802914672624763,-0.00877392430750515
300,5,69,0.9966666666666667,1.0,0.9566666666666667,0.9966666666666667,0.9533333333333334,0.9733333333333334,0.0014452408741809529,-0.017728766960431602,0.0,-0.01923935798567011,-0.010253634365552973
