generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
10,135.723333333,16.8066666667,42.0133333333,-19.9633333333,20.6533333333,32.5533333333,98.83,-19.7866666667,15.1766666667,-34.3733333333,13.2066666667,5.63,115.186666667,-4.69,20.9566666667,-53.7933333333,-18.03,-25.78,68.4966666667,13.8466666667,57.55,-14.4233333333,-3.88,-4.95333333333,106.953333333,5450.90982163,4002.57788183,9310.58176143,6462.7177146,11454.4279153,13149.4051728,10773.7134783,9827.8406243,10991.9787179,5979.34510591,3794.08423634,4731.37100334,4570.06537347,11104.7497324,4617.42620959,12268.137748,6218.95227425,7090.31264214,3272.33109253,4658.43794872,8786.28846154,10738.9740357,8283.22301003,6029.02791527,9283.18176143
11,137.283333333,14.46,45.1833333333,-25.9066666667,14.6166666667,42.7766666667,98.9933333333,-19.67,15.2233333333,-34.0666666667,12.2166666667,4.23333333333,118.633333333,0.393333333333,14.51,-56.8133333333,-24.3333333333,-20.72,67.7566666667,14.2833333333,69.2466666667,-6.52,-14.2033333333,-11.15,112.943333333,5101.053233,3810.58367893,9197.94286511,5383.91768116,10451.78233,13190.3412598,10880.3344036,9689.8873913,10598.655641,5835.12597547,4915.26059086,4563.0490524,4073.65774805,10103.1156745,4726.14371237,11077.2292531,5629.68115942,7098.30929766,3575.22152731,3793.20707915,9220.92891862,9628.31063545,8412.97189521,6236.69648829,8360.19410256
12,140.153333333,16.6133333333,44.05,-24.13,9.77333333333,39.25,88.0133333333,-18.1133333333,8.20666666667,-32.4833333333,9.39666666667,5.69333333333,115.566666667,0.906666666667,11.0166666667,-55.94,-22.1066666667,-21.0533333333,65.8633333333,18.9266666667,70.25,-10.91,-13.0866666667,-8.52333333333,114.21,4530.1503233,3636.37172798,10466.937291,5577.49809365,9179.54042363,13300.3620401,8740.96972129,9798.41520624,10479.2213601,5448.83918618,5096.19998885,4860.97587514,4415.83835006,10199.6166778,4231.75557414,11055.3007358,6132.86483835,6744.08410256,3391.05483835,3732.9645039,9173.78010033,9717.51361204,7621.85199554,5653.4609922,8133.1029097
13,138.326666667,13.3766666667,54.08,-29.7766666667,18.53,32.3166666667,87.73,-14.93,12.4233333333,-32.1866666667,7.62666666667,9.21,113.443333333,7.82333333333,7.84666666667,-69.45,-20.9866666667,-22.9366666667,68.3433333333,16.1966666667,71.2966666667,-13.83,-14.2933333333,-8.18,118.683333333,4123.72570792,3434.74393534,9577.77284281,4682.54192865,8811.13287625,14392.2238016,9123.49541806,9587.98505017,10138.6930992,5054.88142698,5226.23473802,5132.66143813,4535.8061427,9304.83490524,4323.3677146,10484.1479933,5960.58176143,6704.0461427,3580.4603233,3303.18861761,8321.89497213,10155.586388,9603.873534,5315.63973244,8718.85925307
14,143.046666667,14.6566666667,53.65,-38.2166666667,14.9966666667,19.85,81.6833333333,-19.1366666667,3.97666666667,-32.2,2.33333333333,3.92,111.593333333,6.83,-1.24,-65.7866666667,-25.59,-23.4666666667,70.21,14.49,70.61,-10.2166666667,-11.7733333333,-9.32333333333,118.73,3993.06136009,3621.41015608,10498.9640468,4515.54152731,8181.61537347,16120.5292642,8897.03985507,10318.7070123,9678.56467113,4100.50167224,5149.5206243,5366.32802676,4402.17520624,8621.01782609,3939.42715719,9410.89748049,6147.32632107,6274.92530658,3430.42732441,3092.46478261,8982.01795987,10389.1669454,7336.68423634,5482.11918618,7318.02384615
15,147.823333333,13.56,56.6433333333,-36.27,19.63,14.3633333333,79.3433333333,-18.0266666667,-1.17,-31.8233333333,1.21,-3.74,116.776666667,9.32,-3.46,-63.0133333333,-20.0266666667,-28.3466666667,71.23,17.9433333333,64.5,-12.1866666667,-13.6566666667,-8.6,121.54,3585.77804905,3689.22381271,10021.7619955,4406.67267559,7294.94959866,18120.7805909,8785.20948718,9513.04945373,10012.2218395,3716.22620959,4881.95240803,5435.61779264,4482.10714604,6207.810301,3706.84454849,9384.18042363,5879.23005574,6960.39447046,3263.97033445,3419.71249721,9226.5451505,10985.0018283,6362.95530658,5237.85284281,7445.61377926
16,146.81,16.66,47.9866666667,-36.8366666667,9.75,3.77333333333,80.9433333333,-20.37,2.32666666667,-33.9966666667,2.4,-2.82,124.23,10.9533333333,0.8,-65.3133333333,-15.5566666667,-30.1433333333,72.8766666667,14.31,68.51,5.03333333333,-18.28,-8.56,129.95,3532.23468227,4029.61645485,10646.6754069,4395.98326644,7374.55602007,19604.4300557,9761.07035674,9363.95294314,9709.71232999,3619.46821628,4486.80936455,4727.29859532,4637.14090301,6030.34564103,3587.15050167,9415.34630992,6444.93657748,6087.42085842,2920.50313266,3207.05742475,9521.15374582,8612.24637681,5054.20227425,5960.94956522,7797.46571906
17,142.433333333,13.17,46.78,-35.5733333333,10.1633333333,18.3066666667,87.1533333333,-20.21,1.4,-28.39,6.24,-4.64666666667,126.203333333,8.23,3.18333333333,-62.95,-15.3266666667,-24.5333333333,69.2633333333,14.9133333333,68.7733333333,-2.04333333333,-21.5733333333,-12.26,135.126666667,3365.28985507,3999.07133779,10143.1286957,4156.64677815,7063.76921962,21733.8855741,9786.34430323,7153.1029097,9053.80602007,3599.54973244,4266.1161204,4283.49346711,4706.17590858,4849.64257525,3512.75891862,10836.6162207,6540.74243032,7312.97212932,3276.20132664,3681.12289855,9511.32637681,9021.53992196,4911.4561427,5767.12949833,7641.14109253
18,151.263333333,14.6533333333,45.4866666667,-36.8133333333,8.73666666667,8.74666666667,87.0066666667,-20.4466666667,-0.966666666667,-31.5866666667,6.38333333333,1.18333333333,130.92,10.0566666667,5.08,-52.3333333333,-17.95,-29.7,72.55,16.7133333333,74.17,-1.30333333333,-14.1433333333,-11.6733333333,136.553333333,3540.19463768,4046.94296544,11053.8292531,3540.72758082,7434.6093534,22249.0259086,10157.4715273,6634.99045708,9366.04570792,3750.99246377,3523.33416945,3532.37095875,4514.05377926,4882.68908584,2837.94006689,10653.0992196,6309.5861204,7341.48829431,3144.84364548,3586.72022297,8485.87401338,9237.67022297,5336.76534002,4808.08022297,8822.85667781
19,148.73,15.3733333333,37.7933333333,-31.0733333333,1.79666666667,-9.26666666667,82.0766666667,-23.16,-14.0133333333,-32.2533333333,11.4033333333,0.483333333333,121.626666667,6.75666666667,5.92,-52.8466666667,-20.0133333333,-22.28,73.0533333333,14.64,86.0266666667,-7.65333333333,-14.9366666667,-11.3266666667,144.59,3882.09073579,3781.71968785,10255.0006243,3639.95447046,8793.53376812,22600.7848384,9724.28507246,6047.13819398,8976.40115942,3687.38042363,4332.42206243,3468.59169454,4639.71299889,4324.25162765,3215.74608696,11528.0098551,6135.72557414,6759.27919732,3279.28811594,3593.64254181,8105.20329989,8092.6954738,5490.96921962,3654.82938685,9307.27949833
