generation,mean0x0,mean0x1,mean0x2,mean0x3,mean0x4,mean1x0,mean1x1,mean1x2,mean1x3,mean1x4,mean2x0,mean2x1,mean2x2,mean2x3,mean2x4,mean3x0,mean3x1,mean3x2,mean3x3,mean3x4,mean4x0,mean4x1,mean4x2,mean4x3,mean4x4,varc0x0,varc0x1,varc0x2,varc0x3,varc0x4,varc1x0,varc1x1,varc1x2,varc1x3,varc1x4,varc2x0,varc2x1,varc2x2,varc2x3,varc2x4,varc3x0,varc3x1,varc3x2,varc3x3,varc3x4,varc4x0,varc4x1,varc4x2,varc4x3,varc4x4
30,151.473333333,-21.9033333333,-16.7166666667,-38.38,1.15,45.5933333333,154.146666667,22.66,-5.32,14.7666666667,18.7533333333,0.463333333333,128.346666667,-26.75,50.5533333333,-14.71,-17.2566666667,15.1033333333,99.6166666667,16.1633333333,-8.22333333333,0.49,53.6266666667,28.05,119.523333333,4867.64142698,3109.26487179,3749.96962096,2093.98889632,3222.47575251,10351.3658417,4248.98845039,5875.93083612,5785.74341137,4498.98216276,2272.05266444,1646.67089186,1942.62858417,7474.83695652,2852.93694537,3090.62799331,6115.15463768,7318.3003233,1634.49136009,4226.79263099,3655.74594203,4900.36444816,3632.89694537,5893.17809365,4624.73858417
31,150.886666667,-15.85,-19.47,-37.3433333333,0.956666666667,39.8466666667,157.916666667,19.5033333333,-4.28,21.1033333333,18.11,-3.51666666667,127.633333333,-28.36,50.8866666667,-16.9866666667,-9.95,14.1433333333,99.6366666667,17.55,-6.99666666667,1.42666666667,52.0333333333,25.25,124.996666667,4556.14764771,3520.42892977,3706.37033445,2406.76132664,2799.23891862,11381.1871126,3952.95289855,6245.36119287,5447.7206689,4819.16988852,2045.80391304,1630.40440357,2198.7212932,8181.18100334,2932.50216276,3392.4412932,5889.17140468,7486.01617614,1646.1919621,4819.54598662,4153.80266444,5053.74376812,3713.53734671,5962.66304348,5484.20400223
32,151.79,-16.6833333333,-19.6266666667,-35.8866666667,3.5,41.15,161.316666667,12.32,-6.31333333333,24.5766666667,20.1466666667,-2.27,128.253333333,-32.2133333333,52.9933333333,-19.5433333333,-4.70666666667,11.07,103.356666667,12.1566666667,-10.7066666667,8.31333333333,48.7933333333,27.89,127.383333333,4547.77180602,3742.29738016,3523.42537347,1726.94363434,2714.21070234,10567.0710702,4047.35423634,6519.20829431,5265.05199554,5480.78005574,1796.31955407,1644.34491639,2237.36704571,8557.89413601,2897.55179487,3509.23891862,6730.30162765,8105.42986622,1754.26366778,5144.64092531,4637.04410256,5610.26938685,3839.75647715,6563.83735786,5813.7622631
33,156.363333333,-16.5966666667,-24.35,-38.8666666667,2.84,45.28,162.326666667,14.8466666667,-5.31666666667,15.3366666667,22.4666666667,-3.23666666667,131.466666667,-26.01,53.1533333333,-19.2133333333,-0.403333333333,5.61,101.753333333,22.54,-5.95,11.7466666667,52.27,24.2966666667,131.596666667,4247.34915273,3351.76654404,3171.21822742,1756.69788183,3177.41244147,10040.3226756,4297.92637681,7304.85266444,5381.98968785,5750.49162765,1953.65440357,1794.84346711,2011.11928651,8626.13702341,3149.63527313,3780.78376812,6830.20801561,6352.88752508,1467.10283166,4297.51344482,5042.07441472,5335.73493868,4120.13086957,6667.58727982,6879.43209588
34,155.58,-16.01,-25.71,-36.7766666667,-0.95,39.76,154.043333333,21.12,-5.68,17.4466666667,19.8433333333,-1.69666666667,132.31,-30.3133333333,50.1166666667,-20.95,0.35,10.85,101.866666667,24.1833333333,-5.41333333333,14.3866666667,51.3966666667,22.5666666667,132.633333333,4777.82301003,3198.00993311,3487.04270903,2063.46500557,3341.50585284,11711.467291,4308.71717949,7203.93204013,5467.06782609,5641.54564103,1917.79142698,1984.68025641,2215.17113712,9011.41988852,3603.42112598,3679.31187291,6283.44565217,5581.59949833,1529.15942029,4416.45791527,5141.7683835,5246.26470457,4121.5177146,6338.02564103,7155.6845039
35,163.193333333,-15.05,-31.81,-37.6333333333,-0.89,49.6933333333,157.486666667,19.1933333333,-4.55,14.3666666667,18.6166666667,-3.56666666667,134.48,-28.1466666667,53.3466666667,-23.7333333333,1.66333333333,13.18,101.193333333,19.8033333333,-2.21333333333,15.84,53.5766666667,21.1433333333,136.453333333,4227.83540691,3132.17474916,3244.76979933,1932.82831661,3815.5564214,11117.4976143,4453.30751394,7330.67821628,5460.23494983,5580.57413601,1865.84253066,1866.29319955,2136.16347826,9242.92156076,3358.78243032,3937.87513935,6364.70567447,6032.48254181,1738.47085842,5082.38594203,5346.64329989,5328.85725753,4318.99410256,6842.18340022,7633.88744705
36,163.416666667,-16.28,-32.2733333333,-36.2266666667,-4.16,48.8833333333,152.596666667,24.8766666667,-3.52666666667,11.7666666667,19.0066666667,-6.46666666667,136.2,-33.87,54.7033333333,-26.73,1.98,12.8966666667,104.003333333,24.6533333333,5.28333333333,15.8066666667,58.9133333333,14.58,144.776666667,4170.50473802,2860.44976589,3469.04878484,2429.52704571,3708.35558528,11449.6084169,4227.43878484,7862.65697882,5611.95580825,5500.62095875,1804.88958751,1949.25975474,2290.55518395,9875.46464883,3318.02875139,4263.50879599,6938.62167224,5378.47423634,1625.61537347,4572.75567447,5703.55490524,5000.14309922,4697.91888517,6828.0838796,8939.42487179
37,158.086666667,-15.33,-32.7566666667,-30.3966666667,-0.276666666667,49.2866666667,154.696666667,25.36,1.35,21.16,20.4066666667,-7.77,138.07,-30.7333333333,55.9266666667,-25.64,3.23333333333,9.10333333333,105.476666667,24.27,5.05,14.1633333333,59.2966666667,16.5366666667,145.476666667,4420.05266444,2664.33555184,3581.88373467,2310.16654404,3179.57202899,13184.1382832,4081.41604236,6420.63250836,5525.22491639,5353.39906355,1634.54978818,1998.25795987,2297.94491639,10065.5473802,3404.41600892,3985.37498328,6660.74136009,5029.7919621,1742.30380156,4771.25461538,5609.17809365,5201.86955407,4603.61403567,6844.3364437,8695.05296544
38,158.386666667,-18.0566666667,-24.7166666667,-27.4133333333,0.266666666667,51.38,154.866666667,21.4166666667,4.28333333333,26.6266666667,24.63,-7.81666666667,138.76,-20.7366666667,60.3166666667,-25.0333333333,5.29666666667,14.6433333333,106.853333333,26.4733333333,1.30333333333,14.51,55.2033333333,23.3433333333,146.223333333,4165.34162765,2665.79276477,4152.42447046,2532.45065775,2787.29988852,13479.4805351,3954.5574136,5572.95289855,5527.99637681,4974.64945373,1760.17367893,1867.80239688,2281.81511706,10216.2481494,2919.10005574,4221.30992196,6416.04212932,5496.63824972,1539.36303233,4703.36717949,5758.39263099,5689.54170569,4581.27289855,6990.41350056,8428.6957748
39,161.68,-14.3466666667,-25.5866666667,-26.19,-8.71333333333,52.5733333333,159.85,20.95,-1.32,23.9733333333,23.5533333333,-4.30333333333,134.973333333,-15.0266666667,56.5866666667,-25.4366666667,10.2633333333,13.3566666667,110.373333333,23.78,2.88666666667,7.15,54.1966666667,18.05,140.7,4769.14140468,2987.09681159,5029.23995541,3548.9570903,4061.47607581,12700.9009588,4277.74665552,6541.9673913,5386.45913043,5735.33707915,1963.39179487,1918.86754738,2195.42403567,8694.07955407,3344.38376812,4308.91570792,5853.03744705,5345.66166109,1700.41534002,5395.24240803,4979.51219621,5448.84364548,4187.92440357,6610.78344482,7461.4548495
40,160.976666667,-14.5733333333,-23.1,-23.49,-11.7366666667,43.7466666667,155.53,22.5266666667,-3.20666666667,25.71,17.9733333333,-2.9,128.543333333,-11.8733333333,57.27,-17.47,3.95333333333,8.70666666667,109.443333333,35.7866666667,-1.03333333333,5.82,51.5733333333,20.5766666667,137.293333333,5130.77202899,3106.4193534,5653.76254181,3686.63869565,4027.27156076,12920.4774136,4285.96230769,6613.68156076,4988.98055741,5504.94906355,1972.63473802,1487.13377926,1980.56333333,8133.24142698,2841.06063545,3895.82183946,6215.22858417,4777.73306577,1435.61216276,4360.44263099,4632.1393534,5545.52602007,3902.492932,6057.85028986,6614.34176143
41,157.36,-14.7066666667,-23.6966666667,-15.4966666667,-8.48666666667,46.31,157.883333333,18.04,-4.94,22.6566666667,17.3133333333,-1.10333333333,125.463333333,-6.91,53.8866666667,-12.1333333333,-1.90333333333,10.2833333333,108.503333333,37.1233333333,-0.556666666667,1.05666666667,48.7166666667,18.4066666667,137.336666667,5119.97698997,3095.94042363,6032.88092531,3209.52172798,3281.35433668,11305.010602,4090.87263099,7122.37297659,4923.18702341,5389.19610925,1958.63727982,1511.92574136,1944.83811594,7331.87481605,3149.17105909,3499.93534002,5634.24814939,4618.15691193,1361.98995541,3933.31249721,4588.59544036,5464.00681159,3769.64855072,5933.17186176,6493.24079153
42,159.823333333,-15.7166666667,-29.1333333333,-18.64,-4.36666666667,47.34,162.133333333,16.5833333333,-9.04333333333,19.46,15.3633333333,-1.52666666667,124.283333333,-3.62666666667,54.58,-7.79666666667,-0.366666666667,15.83,110.576666667,43.0733333333,5.09666666667,-0.543333333333,53.5933333333,13.3233333333,144.68,4793.17604236,2804.91945373,5094.92530658,2292.89337793,3333.95206243,9791.02782609,4123.14604236,7486.06326644,4729.85430323,5394.65056856,1963.93109253,1583.37386845,1938.2171126,6771.22470457,3246.49190635,3499.15918618,5454.78149387,4226.24859532,1167.4957748,3609.59326644,4791.34513935,5265.88774805,3819.492932,5654.34661093,7088.99424749
43,164.31,-16.9266666667,-33.9,-21.7433333333,-1.22,54.3933333333,165.346666667,18.5766666667,-7.17,27.29,16.1466666667,-4.11,125.823333333,-2.83666666667,60.3766666667,-10.0266666667,10.5033333333,11.0466666667,110.663333333,41.9833333333,3.98,-0.293333333333,56.18,13.05,143.35,4109.03735786,2551.37921962,4131.04682274,1630.35865106,3187.47652174,10259.8180156,3687.30416945,7191.99075808,4610.22183946,5488.05274247,1866.86804905,1516.31227425,1798.29309922,6656.80600892,2486.7506243,3695.54443701,5296.80600892,3965.59647715,1148.74580825,3706.11677815,4824.31397993,4945.93373467,3753.11799331,5105.21153846,7160.70317726
44,165.766666667,-17.2533333333,-36.4866666667,-23.98,2.17666666667,49.9666666667,167.683333333,14.5133333333,-10.2033333333,33.4033333333,18.4466666667,-1.25666666667,122.38,0.903333333333,58.6466666667,-10.6933333333,8.69,6.51333333333,108.453333333,41.0733333333,2.48333333333,-2.96333333333,54.9666666667,12.6333333333,139.446666667,3660.30657748,2360.75835006,3534.3509922,1100.74876254,2879.65764771,10507.5774805,3564.7990524,6738.37105909,4392.22942029,5355.51236343,1733.92022297,1195.28172798,1550.30327759,5753.53243032,2315.43326644,3104.6012932,5089.40525084,3733.84263099,1204.79045708,3466.2554738,4535.94955407,4881.43343367,3609.01560758,5167.16276477,6578.12089186
45,162.743333333,-20.1133333333,-35.5,-23.5333333333,8.35,50.49,168.546666667,12.4333333333,-11.7166666667,26.6,20.0366666667,-0.64,119.226666667,8.42666666667,61.4333333333,-8.9,9.87,7.25666666667,109.373333333,44.53,1.39,0.78,56.38,16.5733333333,141.636666667,3086.05764771,2185.25801561,3325.55518395,809.447045708,1959.33862876,9910.11695652,3878.9509922,7238.2664437,4592.18366778,5652.24080268,1805.76788183,1202.67264214,1466.77119287,4584.64008919,1930.07246377,3357.26086957,4836.84257525,3465.30179487,1212.76316611,3424.14959866,4865.66344482,4947.429699,3690.94541806,4894.53975474,7065.81069119
46,162.19,-18.2566666667,-36.9633333333,-24.9533333333,10.46,58.6666666667,173.376666667,2.98666666667,-1.69333333333,32.8666666667,16.84,-0.16,120.21,6.6,55.77,-12.55,15.8333333333,3.86,111.293333333,41.21,8.37666666667,-3.86666666667,60.4666666667,8.78666666667,148.743333333,2876.43535117,2352.70647715,2747.97523969,666.372396878,2034.37632107,9720.39687848,3803.78072464,6317.11018952,4296.4006243,5529.30657748,1873.95424749,1086.65658863,1421.64471572,5100.41471572,2386.30478261,3079.56605351,4513.06911929,3302.59571906,1303.39861761,3898.30023411,5159.87437012,4477.54069119,3795.57413601,4744.97774805,7967.98406912
47,161.886666667,-18.4266666667,-34.0166666667,-25.19,9.44,55.7066666667,179.516666667,0.323333333333,-6.28333333333,29.8766666667,16.3966666667,-3.21666666667,121.856666667,3.77666666667,60.35,-11.8133333333,13.74,2.61333333333,109.296666667,42.8,12.2133333333,-5.62666666667,62.06,7.59666666667,152.803333333,3063.31152731,2354.82738016,2960.11677815,665.385183946,1985.78568562,8638.06751394,3746.9796544,6080.09911929,4153.5080825,5497.80079153,1894.70166109,1030.05657748,1474.25028986,5731.81952062,1788.14130435,3076.31955407,4273.14956522,3151.54898551,1341.73443701,3305.5451505,5212.4961427,4575.90697882,3988.07665552,5340.92373467,8315.4093534
48,163.453333333,-23.7833333333,-30.3833333333,-25.92,9.41666666667,50.26,176.433333333,3.08666666667,-8.55666666667,32.9733333333,15.4466666667,-4.03666666667,122.883333333,8.87,59.5166666667,-8.92,9.01,4.7,109.533333333,44.5366666667,11.4066666667,-10.62,58.8666666667,2.34666666667,145.603333333,2887.4593534,1947.1803233,3191.06661093,422.869832776,1405.34085842,9212.58769231,3763.81828317,6643.77172798,4198.1874136,5993.44410256,2034.66938685,1142.5371126,1520.63851728,5546.09341137,2017.053233,2632.54207358,4020.38451505,3043.77591973,1249.35340022,3352.75784838,4505.51299889,4206.63103679,3597.23968785,4869.46470457,7243.23008919
49,159.553333333,-23.4033333333,-32.2133333333,-26.79,12.9566666667,48.84,174.783333333,4.17333333333,-7.3,40.4133333333,18.0933333333,-2.88666666667,121.07,12.2333333333,59.3666666667,-11.0033333333,5.96666666667,0.286666666667,107.156666667,44.7833333333,17.1566666667,-16.4933333333,61.3133333333,-1.44,150.44,2886.77641026,2055.36520624,2690.5496544,258.982508361,1503.79410256,9926.16160535,3538.29069119,6116.09694537,3970.07692308,5521.28677815,1881.23540691,1010.40182832,1429.40311037,4957.62430323,1951.85172798,2831.54179487,4287.75139353,2394.41253066,1390.05898551,3051.74219621,4284.72788183,3718.47821628,3664.87139353,4316.90274247,7706.77565217
50,158.61,-26.4133333333,-29.27,-26.56,13.4666666667,43.27,172.416666667,9.67666666667,-7.68666666667,37.5166666667,17.6833333333,-4.08,124.563333333,12.2366666667,57.8033333333,-7.3,7.87333333333,0.9,112.346666667,45.0733333333,13.1133333333,-13.1166666667,62.9033333333,6.04333333333,147.703333333,3177.26210702,1957.54095875,2841.58906355,257.625150502,1773.44035674,10483.2613043,3669.27396878,6714.88841695,3971.83460424,5874.83249721,1970.2171126,1006.82301003,1529.9190524,5771.49229654,2207.09497213,3037.95652174,3946.10430323,2175.48829431,1413.29079153,3503.15179487,4397.65266444,4146.79236343,3756.32172798,5005.43958751,7515.20600892
51,156.316666667,-26.4366666667,-33.0933333333,-25.1566666667,17.8833333333,40.4233333333,171.586666667,9.58333333333,-11.9666666667,36.7433333333,19.2033333333,-5.53333333333,126.603333333,9.30666666667,60.45,-9.24333333333,10.0233333333,-1.37,110.183333333,43.0433333333,11.2666666667,-19.0133333333,58.1066666667,4.92333333333,143.976666667,2644.2706243,1948.20667781,2501.02804905,202.226209588,1218.35758082,10097.5760424,3823.72824972,7067.95624303,4052.30657748,6186.23156076,1951.99530658,937.935340022,1552.72841695,6387.41734671,1752.89046823,2519.89042363,3911.49443701,2263.33755853,1405.66192865,3495.35263099,4067.5942029,3858.3677146,3550.18925307,4627.16801561,6820.51115942
52,159.39,-28.64,-32.8833333333,-25.4366666667,18.0466666667,38.7766666667,170.45,15.8633333333,-11.9733333333,39.59,18.5166666667,-7.11,127.66,3.33333333333,63.21,-13.1833333333,10.2,-4.42,109.363333333,33.3366666667,10.6566666667,-19.25,57.2633333333,6.31,142.763333333,2331.40257525,1754.90675585,2561.57497213,170.500992196,1070.24530658,10659.3981159,3532.8770903,6672.11169454,3853.7651728,5621.25274247,1836.8525641,943.235351171,1588.00441472,7162.89855072,1305.16979933,1902.91276477,4079.15050167,2245.65578595,1583.97122631,4050.99329989,4081.71115942,3956.88377926,3559.95383501,5041.52565217,6721.08426979
53,156.046666667,-27.8133333333,-36.6833333333,-24.8033333333,17.8133333333,34.6366666667,168.13,11.0433333333,-10.1966666667,46.4666666667,18.64,-8.87,127.876666667,8.18666666667,64.4266666667,-16.94,9.39333333333,-4.35,105.996666667,30.44,13.0866666667,-21.36,60.2533333333,4.84666666667,143.366666667,2523.8239019,1814.83460424,2318.41109253,201.937781494,1178.34630992,11544.4193868,3643.51147157,6328.61684504,3803.06152731,5557.3400223,1845.04722408,900.481371237,1569.45296544,6783.57707915,1179.53641026,1960.25056856,4373.88490524,2165.43896321,1615.27423634,3756.90943144,3799.51754738,3821.81645485,3263.03928651,4983.72222965,6332.60758082
54,157.713333333,-27.94,-31.3333333333,-25.7833333333,15.02,42.1666666667,174.74,0.786666666667,-7.18333333333,50.2466666667,20.2266666667,-9.07333333333,130.61,14.96,66.63,-18.6133333333,8.42666666667,-2.51333333333,104.976666667,27.5866666667,17.17,-20.1133333333,65.0033333333,2.95,148.953333333,2644.47942029,1890.5716388,2426.45039019,222.745540691,1108.93605351,10909.0758082,3428.06595318,5673.42590858,3779.3074136,5353.10952062,1995.82136009,887.854136009,1523.41595318,6750.94153846,1160.4880602,2053.98376812,4395.08156076,2350.72557414,1772.75865106,3804.83192865,3779.9609699,3843.12423634,3302.03008919,4747.54598662,6761.92423634
55,157.116666667,-28.67,-31.97,-25.26,15.5166666667,47.09,174.683333333,6.53666666667,-6.60333333333,42.4533333333,21.38,-8.27666666667,131.59,2.72,65.9466666667,-14.5366666667,3.69666666667,-3.45,107.533333333,25.1333333333,19.75,-20.6566666667,67.7533333333,2.07,152.913333333,2543.23383501,1743.7067893,2574.33020067,183.698060201,772.852564103,10208.1825084,3450.27731327,5758.57055741,3727.7183835,5076.62992196,1747.26648829,904.341259755,1545.56043478,7851.73404682,1224.67273133,1907.10567447,4391.2822631,2325.96070234,1860.05574136,4217.23968785,4002.72324415,3882.40012263,3357.77841695,5291.80444816,7128.93560758
56,161.28,-28.03,-31.56,-26.5733333333,13.0933333333,53.61,173.806666667,5.05,-2.91666666667,44.4933333333,20.6433333333,-7.78,131.456666667,-4.39,67.4533333333,-12.1166666667,-1.78,0.123333333333,106.583333333,28.4833333333,18.8766666667,-24.51,63.7,-1.34,147.783333333,2430.08856187,1731.38036789,2662.6619398,200.887580825,913.810657748,11068.9744816,3455.79527313,5468.4958194,4103.60172798,5046.51166109,1629.28039019,752.031705686,1507.87437012,8412.87414716,849.31219621,2155.46125975,4488.54006689,2410.83089186,1776.29069119,3964.23717949,3415.63356745,3766.71896321,2976.7458194,5218.39906355,5925.5615942
57,162.693333333,-31.7866666667,-30.4866666667,-26.4933333333,13.6733333333,42.55,167.683333333,6.75333333333,-9.0,48.2733333333,23.0533333333,-9.00666666667,133.13,-5.51,68.19,-11.8133333333,-8.95666666667,0.26,105.886666667,25.4233333333,14.2666666667,-19.3566666667,65.08,9.42333333333,146.086666667,2196.6012932,1427.74028986,2793.09346711,153.494938685,671.304303233,11937.0643813,3663.01978818,5817.83192865,4196.89632107,5267.08222965,1592.84664437,841.498283166,1609.88605351,8749.7758194,795.104247492,1787.00851728,4232.42955407,2157.54421405,1985.43192865,4235.8971126,3796.24972129,4443.69510591,3233.23772575,6167.19477146,6108.81520624
58,164.97,-30.8233333333,-32.5466666667,-26.8333333333,11.3566666667,52.84,166.446666667,4.90666666667,-1.06333333333,52.3633333333,22.5933333333,-7.8,130.843333333,-3.82333333333,69.5,-9.87666666667,-7.27,1.82,103.323333333,34.7433333333,5.19333333333,-16.5733333333,58.17,18.4266666667,136.166666667,2213.30010033,1408.29978818,2846.8239019,180.119286511,836.624871795,13433.3789967,3670.82992196,4804.85413601,4516.32039019,4698.01804905,1499.86751394,683.846153846,1503.2964437,8275.46366778,554.886287625,1808.85095875,4164.01715719,2014.45578595,1679.6242029,3575.56266444,3666.55781494,5342.39928651,3026.10143813,7504.41266444,4537.30992196
59,165.186666667,-29.3433333333,-35.0633333333,-24.7866666667,12.4833333333,50.73,163.466666667,6.06333333333,0.05,55.29,22.8766666667,-8.61333333333,129.936666667,-1.85666666667,70.8066666667,-11.0266666667,-6.00666666667,1.15666666667,102.736666667,35.78,0.583333333333,-12.64,51.4466666667,23.53,133.08,2016.42657748,1455.76467113,2724.47423634,166.081426979,517.822463768,14524.2044482,3690.85172798,4680.85550725,4606.63628763,4584.86210702,1533.70714604,644.311527313,1635.93911929,8208.27035674,411.674871795,1782.73507246,4244.89627648,1860.16600892,1682.14781494,3558.76749164,3885.73550725,6109.95023411,3137.97373467,8666.29675585,4206.3012709
60,165.133333333,-31.6566666667,-35.12,-25.37,12.5833333333,42.1366666667,155.06,8.96333333333,1.20666666667,55.91,21.97,-10.7433333333,129.403333333,-1.03,71.8166666667,-10.4966666667,-4.42,2.47333333333,102.34,38.9566666667,0.616666666667,-18.7166666667,51.8466666667,19.3166666667,127.256666667,1862.39018952,1247.86500557,2781.23638796,136.026521739,322.437848384,15981.6769119,3984.87264214,4821.32641026,4573.01400223,4705.8480602,1502.63120401,787.703132664,1715.92707915,7837.91548495,398.237179487,1798.44480491,4181.09391304,1760.68490524,1627.2619398,3407.86768116,3205.45457079,5367.56828317,2610.13694537,7751.03316611,3089.83022297
61,169.236666667,-33.5333333333,-36.0933333333,-25.54,11.9766666667,49.5,148.92,12.2733333333,8.21333333333,56.29,22.66,-12.5066666667,130.196666667,4.37666666667,72.5866666667,-9.33333333333,-4.56333333333,6.17666666667,104.253333333,36.68,-0.113333333333,-18.6533333333,52.7533333333,18.7966666667,125.6,1490.42206243,1047.22630992,2777.30898551,123.192374582,300.450958751,18030.451505,4014.84307692,4393.35647715,4949.63326644,4536.70826087,1542.8806689,969.314336678,1722.17858417,7389.13858417,442.550992196,1781.9754738,4120.36721293,1836.35329989,1701.57440357,3732.88053512,3014.42189521,5178.07340022,2446.48744705,7130.85818283,2791.40468227
62,170.926666667,-34.1233333333,-39.3766666667,-25.54,13.1933333333,59.8666666667,146.216666667,12.5333333333,11.7266666667,54.59,23.6166666667,-13.1333333333,132.116666667,2.23,71.7566666667,-8.61666666667,-15.4166666667,5.82666666667,100.82,40.6233333333,-0.306666666667,-16.55,51.99,19.1466666667,125.34,1177.97453735,952.115172798,2628.73055741,113.071973244,412.076209588,18149.4269788,3760.86594203,5018.91192865,5409.99861761,4912.45006689,1585.90273133,962.390189521,1766.81911929,8122.81314381,404.171360089,1793.72212932,3957.79570792,1677.29426979,1669.53270903,3315.19209588,3033.24343367,5227.11789298,2484.63869565,6905.77105909,2941.60307692
63,168.426666667,-34.75,-38.6333333333,-25.46,12.5966666667,72.0266666667,151.286666667,10.9733333333,15.98,56.9466666667,22.8866666667,-14.6,133.083333333,-2.40666666667,72.91,-11.4766666667,-13.6366666667,5.20333333333,99.5933333333,36.3833333333,1.75,-15.8033333333,51.0766666667,15.7033333333,130.44,1422.4193534,948.636287625,2593.85172798,122.309431438,334.248149387,17702.7283835,3682.64664437,4330.84878484,5448.79558528,4545.17440357,1442.27473802,1105.35117057,1795.82915273,8287.25881828,485.573812709,1720.36400223,4147.00801561,1826.55049052,1696.41600892,3349.24052397,3450.39548495,5015.51637681,2837.42219621,6391.65416945,4149.44454849
64,167.096666667,-34.3733333333,-37.7366666667,-25.76,13.5766666667,76.3233333333,151.553333333,1.22,18.3466666667,57.5866666667,18.6733333333,-12.5633333333,129.363333333,-4.76,70.9966666667,-12.91,-12.2533333333,6.35,97.7866666667,37.2333333333,2.75333333333,-17.6666666667,48.0033333333,12.6666666667,130.62,1497.55249721,1041.90697882,2553.28493868,124.183010033,407.174704571,16978.9553066,3794.33493868,4263.56347826,5444.55500557,4590.29012263,1444.1471126,940.327079153,1644.22540691,7667.55424749,447.782597547,1737.90826087,4477.25333333,1838.46906355,1523.51286511,3012.35340022,3419.84530658,5012.14938685,2778.01671126,6677.86845039,4034.39692308
65,168.736666667,-36.5366666667,-34.1366666667,-26.62,12.8066666667,60.8233333333,152.146666667,2.62333333333,11.73,60.92,19.9866666667,-12.62,128.263333333,0.856666666667,72.3066666667,-12.35,-13.6466666667,8.71,98.7333333333,33.66,-4.94666666667,-11.1233333333,40.3133333333,19.5,122.35,1471.35851728,899.52039019,2746.27222965,111.15277592,416.925707915,17201.4369119,3795.0419621,4535.19209588,5128.05729097,4633.58555184,1505.76570792,1135.59424749,1728.67624303,6982.59811594,502.801962096,1718.28846154,4380.44998885,1933.1029097,1623.44704571,3244.76695652,3174.61253066,5791.51316611,2412.40985507,7184.84615385,2764.20150502
66,169.5,-38.0233333333,-33.93,-26.7366666667,11.74,58.4133333333,155.69,4.52666666667,6.38333333333,54.3533333333,13.0966666667,-9.38666666667,124.003333333,-15.2633333333,68.88,-13.54,-11.8566666667,8.64666666667,97.6033333333,32.4166666667,-4.82,-12.7233333333,40.9366666667,20.44,122.186666667,1441.4548495,744.778717949,2801.62384615,106.475574136,341.075986622,15426.9991527,3828.13434783,5186.85212932,5039.48801561,5037.92824972,1430.26821628,1113.2412932,1679.26754738,7149.90701226,472.661137124,1712.3161204,4549.20681159,1810.20918618,1603.11637681,3169.35423634,3132.37551839,5545.85296544,2594.77523969,6788.27397993,3063.39647715
67,169.386666667,-39.4433333333,-34.0666666667,-26.7933333333,11.5233333333,58.8933333333,156.43,2.48333333333,4.92333333333,56.8566666667,7.02,-9.82333333333,121.716666667,-21.9166666667,68.0,-10.8633333333,-6.66,9.75,101.366666667,32.43,1.80333333333,-14.7833333333,44.8833333333,13.42,126.12,1407.9503233,646.448283166,2716.05574136,107.381895206,314.778717949,15771.4133333,3841.56364548,4743.60172798,5239.2415942,4797.10647715,1382.38086957,1262.14594203,1760.50473802,6823.60172798,548.301003344,2069.97791527,4480.19839465,1925.97408027,1638.51393534,3386.62719064,3144.92774805,5180.04319955,2519.4345039,6679.00695652,3466.27986622
68,168.816666667,-43.19,-27.3566666667,-28.2933333333,10.63,50.5933333333,154.996666667,1.38333333333,0.533333333333,48.9866666667,11.6266666667,-8.61333333333,122.216666667,-26.8233333333,68.5266666667,-11.7233333333,-6.58333333333,9.89666666667,102.226666667,31.4766666667,0.513333333333,-15.8933333333,43.1833333333,13.4666666667,124.466666667,1594.86594203,439.572474916,2853.3339019,92.0407580825,317.337558528,14118.3156745,4064.48493868,5838.10340022,4917.6477146,5440.56169454,1174.63607581,1101.6961427,1840.143534,7355.19610925,478.424035674,2012.94995541,4524.12346711,2179.28360089,1638.28289855,3477.07972129,3067.4412932,5250.28958751,2382.16360089,6902.15607581,3043.63433668
69,170.026666667,-43.5433333333,-28.7866666667,-28.1066666667,10.5233333333,52.8,155.106666667,-2.53,3.24333333333,53.62,11.59,-6.72,123.653333333,-32.71,68.8666666667,-8.44666666667,-7.10666666667,14.35,104.48,27.1666666667,-3.48,-14.1633333333,40.4533333333,18.75,119.96,1445.58457079,370.797447046,2822.13493868,91.0454403567,302.277045708,14517.7391304,3966.43005574,5568.6512709,4929.09443701,5338.75143813,1319.58050167,1235.7206689,2043.45132664,8150.28016722,503.259754738,1939.37172798,4191.24610925,2580.97742475,1660.29725753,3610.54069119,2766.60494983,5821.01336678,2176.10818283,7604.41555184,1960.43317726
70,167.993333333,-42.1266666667,-31.9366666667,-27.63,10.2133333333,44.12,154.616666667,-3.48,3.24,61.0466666667,13.0833333333,-4.19,123.893333333,-34.2366666667,68.4566666667,-8.05666666667,-0.746666666667,16.7,107.316666667,27.4133333333,-6.25,-14.84,43.5766666667,25.7166666667,118.446666667,1640.70898551,382.592597547,2945.75851728,91.9863879599,259.981092531,15289.6845485,3921.09336678,5192.77886288,4554.02916388,5028.68677815,1391.962932,1117.02397993,2045.48691193,8605.23811594,439.28574136,1920.79610925,4149.43393534,2707.84280936,1614.55156076,3837.78845039,2814.13461538,6115.59304348,2294.57269788,8416.18366778,1607.4051728
