popsize,genenumber,generationnumber,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
100,5,189,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,190,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,191,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,192,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,193,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,194,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,195,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,196,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,197,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,198,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,199,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,200,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,201,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,202,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,203,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,204,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,205,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,206,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,207,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,208,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,209,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,210,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,211,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,212,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,213,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,214,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,215,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,216,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,217,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,218,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,219,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,220,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,221,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,222,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,223,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,224,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,225,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,226,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,227,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,228,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,229,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,230,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,231,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,232,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,233,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,234,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,235,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,236,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,237,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,238,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,239,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,240,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,241,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,242,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,243,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,244,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,245,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,246,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,247,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,248,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,249,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,250,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,251,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,252,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,253,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,254,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,255,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,256,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,257,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,258,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,259,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,260,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,261,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,262,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,263,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,264,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,265,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,266,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,267,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,268,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,269,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,270,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,271,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,272,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,273,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,274,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,275,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,276,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,277,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,278,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,279,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,280,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,281,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,282,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,283,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,284,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,285,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,286,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,287,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,288,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,289,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,290,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,291,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,292,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,293,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,294,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,295,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,296,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,297,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,298,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,299,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
